#t	#1	#2	#3	#4
17268.0	-13.66347228551804	27.558101759709132	0.0	-13.66347228551804
17272.0	-13.66666714291689	27.564489535613234	0.0	-13.66666714291689
17276.0	-13.669862000185727	27.57087731125739	0.0	-13.669862000185727
17280.0	-13.673056857324552	27.5772650866416	0.0	-13.673056857324552
17284.0	-13.676251714333363	27.58365286176586	0.0	-13.676251714333363
17288.0	-13.67944657121216	27.590040636630174	0.0	-13.67944657121216
17292.0	-13.682641427960945	27.59642841123454	0.0	-13.682641427960945
17296.0	-13.685836284579716	27.602816185578963	0.0	-13.685836284579716
17300.0	-13.689031141068474	27.609203959663436	0.0	-13.689031141068474
17304.0	-13.692225997427217	27.615591733487957	0.0	-13.692225997427217
17308.0	-13.69542085365595	27.621979507052536	0.0	-13.69542085365595
17312.0	-13.69861570975467	27.628367280357168	0.0	-13.69861570975467
17316.0	-13.701810565723376	27.63475505340185	0.0	-13.701810565723376
17320.0	-13.705005421562069	27.641142826186588	0.0	-13.705005421562069
17324.0	-13.708200277270748	27.647530598711377	0.0	-13.708200277270748
17328.0	-13.711395132849416	27.65391837097622	0.0	-13.711395132849416
17332.0	-13.714589988298071	27.660306142981117	0.0	-13.714589988298071
17336.0	-13.717784843616712	27.666693914726064	0.0	-13.717784843616712
17340.0	-13.72097969880534	27.673081686211066	0.0	-13.72097969880534
17344.0	-13.724174553863955	27.67946945743612	0.0	-13.724174553863955
17348.0	-13.727369408792558	27.68585722840123	0.0	-13.727369408792558
17352.0	-13.730564263591148	27.69224499910639	0.0	-13.730564263591148
17356.0	-13.733759118259725	27.6986327695516	0.0	-13.733759118259725
17360.0	-13.736953972798286	27.705020539736864	0.0	-13.736953972798286
17364.0	-13.740148827206836	27.711408309662183	0.0	-13.740148827206836
17368.0	-13.743343681485374	27.717796079327556	0.0	-13.743343681485374
17372.0	-13.7465385356339	27.72418384873298	0.0	-13.7465385356339
17376.0	-13.74973338965241	27.73057161787846	0.0	-13.74973338965241
17380.0	-13.752928243540909	27.736959386763992	0.0	-13.752928243540909
17384.0	-13.756123097299396	27.743347155389575	0.0	-13.756123097299396
17388.0	-13.75931795092787	27.749734923755213	0.0	-13.75931795092787
17392.0	-13.76251280442633	27.756122691860902	0.0	-13.76251280442633
17396.0	-13.765707657794776	27.762510459706647	0.0	-13.765707657794776
17400.0	-13.76890251103321	27.768898227292443	0.0	-13.76890251103321
17404.0	-13.772097364141631	27.775285994618294	0.0	-13.772097364141631
17408.0	-13.77529221712004	27.781673761684196	0.0	-13.77529221712004
17412.0	-13.778487069968435	27.788061528490154	0.0	-13.778487069968435
17416.0	-13.781681922686815	27.79444929503616	0.0	-13.781681922686815
17420.0	-13.784876775275185	27.80083706132222	0.0	-13.784876775275185
17424.0	-13.788071627733542	27.807224827348335	0.0	-13.788071627733542
17428.0	-13.791266480061886	27.813612593114502	0.0	-13.791266480061886
17432.0	-13.794461332260216	27.820000358620725	0.0	-13.794461332260216
17436.0	-13.797656184328535	27.826388123866998	0.0	-13.797656184328535
17440.0	-13.80085103626684	27.832775888853327	0.0	-13.80085103626684
17444.0	-13.804045888075132	27.839163653579707	0.0	-13.804045888075132
17448.0	-13.807240739753412	27.845551418046142	0.0	-13.807240739753412
17452.0	-13.81043559130168	27.85193918225263	0.0	-13.81043559130168
17456.0	-13.813630442719933	27.85832694619917	0.0	-13.813630442719933
17460.0	-13.816825294008174	27.864714709885764	0.0	-13.816825294008174
17464.0	-13.820020145166403	27.871102473312412	0.0	-13.820020145166403
17468.0	-13.823214996194618	27.87749023647911	0.0	-13.823214996194618
17472.0	-13.826409847092819	27.88387799938586	0.0	-13.826409847092819
17476.0	-13.82960469786101	27.890265762032666	0.0	-13.82960469786101
17480.0	-13.832799548499187	27.896653524419527	0.0	-13.832799548499187
17484.0	-13.835994399007351	27.90304128654644	0.0	-13.835994399007351
17488.0	-13.839189249385502	27.909429048413408	0.0	-13.839189249385502
17492.0	-13.842384099633641	27.915816810020427	0.0	-13.842384099633641
17496.0	-13.845578949751767	27.9222045713675	0.0	-13.845578949751767
17500.0	-13.84877379973988	27.928592332454627	0.0	-13.84877379973988
17504.0	-13.85196864959798	27.93498009328181	0.0	-13.85196864959798
17508.0	-13.855163499326068	27.94136785384904	0.0	-13.855163499326068
17512.0	-13.858358348924142	27.94775561415633	0.0	-13.858358348924142
17516.0	-13.861553198392205	27.954143374203667	0.0	-13.861553198392205
17520.0	-13.864748047730254	27.96053113399106	0.0	-13.864748047730254
17524.0	-13.86794289693829	27.96691889351851	0.0	-13.86794289693829
17528.0	-13.871137746016311	27.973306652786007	0.0	-13.871137746016311
17532.0	-13.874332594964322	27.979694411793563	0.0	-13.874332594964322
