# (1)t	# (2) P[6<--1](t)	# (3) P[6<--2](t)	# (4) P[6<--3](t)	# (5) P[6<--4](t)	# (6) P[6<--5](t)	# (7) P[6<--6](t)	# (8) P[6<--7](t)
254.0	0.01977553342	0.01727966317	0.0007102688031	-0.004165302293	-0.01917952957	0.0	0.005274099929
255.0	0.01982797775	0.01733519154	0.000711998555	-0.004178332106	-0.01922125169	0.0	0.005290104421
256.0	0.01988054618	0.01739051283	0.0007137444432	-0.004191230599	-0.01926276135	0.0	0.005306057443
257.0	0.01993323758	0.01744563452	0.0007155068653	-0.004204004132	-0.01930410783	0.0	0.005321961743
258.0	0.01998605046	0.01750056409	0.0007172861889	-0.004216659115	-0.01934533959	0.0	0.00533782002
259.0	0.020038983	0.01755530903	0.0007190827501	-0.004229201995	-0.01938650417	0.0	0.005353634909
260.0	0.02009203304	0.01760987683	0.0007208968531	-0.004241639235	-0.01942764813	0.0	0.00536940898
261.0	0.0201451981	0.01766427494	0.0007227287686	-0.004253977306	-0.01946881702	0.0	0.005385144727
262.0	0.0201984754	0.01771851078	0.0007245787333	-0.004266222669	-0.0195100553	0.0	0.005400844567
263.0	0.02025186187	0.01777259171	0.0007264469491	-0.004278381765	-0.01955140629	0.0	0.005416510834
264.0	0.02030535413	0.01782652505	0.0007283335823	-0.004290461	-0.01959291214	0.0	0.005432145769
265.0	0.02035894857	0.01788031804	0.0007302387628	-0.004302466733	-0.01963461375	0.0	0.005447751525
266.0	0.02041264129	0.01793397784	0.0007321625843	-0.004314405265	-0.01967655077	0.0	0.005463330156
267.0	0.02046642818	0.01798751151	0.0007341051031	-0.004326282827	-0.01971876154	0.0	0.005478883614
268.0	0.02052030487	0.01804092604	0.0007360663385	-0.004338105568	-0.01976128303	0.0	0.005494413752
269.0	0.02057426679	0.01809422828	0.0007380462725	-0.004349879547	-0.01980415085	0.0	0.005509922314
270.0	0.02062830917	0.01814742497	0.0007400448498	-0.004361610722	-0.01984739918	0.0	0.005525410938
271.0	0.02068242705	0.01820052273	0.0007420619781	-0.004373304939	-0.01989106079	0.0	0.005540881152
272.0	0.02073661529	0.01825352804	0.000744097528	-0.004384967926	-0.01993516693	0.0	0.005556334375
273.0	0.02079086862	0.01830644724	0.0007461513338	-0.004396605282	-0.01997974741	0.0	0.005571771915
274.0	0.02084518158	0.01835928652	0.000748223194	-0.004408222473	-0.02002483051	0.0	0.005587194968
275.0	0.0208995486	0.01841205191	0.0007503128718	-0.00441982482	-0.02007044297	0.0	0.00560260462
276.0	0.02095396401	0.01846474928	0.0007524200958	-0.004431417494	-0.02011661002	0.0	0.005618001846
277.0	0.021008422	0.01851738434	0.000754544561	-0.004443005514	-0.02016335531	0.0	0.005633387512
278.0	0.02106291671	0.01856996261	0.00075668593	-0.004454593734	-0.02021070093	0.0	0.005648762376
279.0	0.02111744216	0.01862248945	0.0007588438336	-0.004466186844	-0.02025866743	0.0	0.005664127091
280.0	0.02117199235	0.01867497003	0.0007610178724	-0.004477789361	-0.02030727375	0.0	0.005679482203
281.0	0.02122656119	0.01872740931	0.0007632076179	-0.004489405626	-0.02035653729	0.0	0.005694828158
282.0	0.02128114258	0.01877981209	0.000765412614	-0.004501039804	-0.02040647385	0.0	0.005710165301
283.0	0.0213357304	0.01883218297	0.0007676323781	-0.004512695875	-0.0204570977	0.0	0.005725493883
284.0	0.02139031849	0.01888452634	0.0007698664031	-0.004524377633	-0.02050842151	0.0	0.00574081406
285.0	0.02144490071	0.01893684639	0.0007721141584	-0.004536088687	-0.02056045642	0.0	0.005756125898
286.0	0.02149947093	0.01898914713	0.0007743750921	-0.004547832455	-0.02061321203	0.0	0.005771429378
287.0	0.02155402305	0.01904143234	0.0007766486322	-0.004559612165	-0.02066669641	0.0	0.005786724395
288.0	0.02160855099	0.01909370561	0.0007789341885	-0.00457143085	-0.02072091612	0.0	0.00580201077
289.0	0.02166304873	0.01914597032	0.0007812311544	-0.004583291355	-0.02077587623	0.0	0.005817288246
290.0	0.02171751031	0.01919822964	0.0007835389084	-0.004595196328	-0.02083158032	0.0	0.005832556497
291.0	0.02177192982	0.01925048656	0.0007858568162	-0.004607148227	-0.02088803054	0.0	0.005847815131
292.0	0.02182630143	0.01930274382	0.0007881842321	-0.004619149316	-0.02094522761	0.0	0.005863063694
293.0	0.02188061943	0.01935500399	0.0007905205012	-0.004631201668	-0.02100317084	0.0	0.005878301673
294.0	0.02193487816	0.01940726941	0.0007928649607	-0.004643307165	-0.02106185818	0.0	0.005893528507
295.0	0.0219890721	0.01945954225	0.000795216942	-0.004655467503	-0.02112128623	0.0	0.00590874358
296.0	0.02204319582	0.01951182445	0.0007975757722	-0.004667684187	-0.02118145028	0.0	0.005923946238
297.0	0.02209724402	0.01956411776	0.0007999407761	-0.00467995854	-0.02124234435	0.0	0.005939135785
298.0	0.02215121154	0.01961642372	0.0008023112775	-0.004692291702	-0.02130396121	0.0	0.00595431149
299.0	0.02220509334	0.01966874371	0.0008046866011	-0.004704684632	-0.02136629242	0.0	0.005969472592
300.0	0.02225888453	0.01972107889	0.0008070660738	-0.004717138115	-0.02142932837	0.0	0.005984618304
301.0	0.02231258037	0.01977343023	0.0008094490266	-0.004729652758	-0.02149305833	0.0	0.005999747817
302.0	0.02236617626	0.01982579852	0.0008118347959	-0.004742229002	-0.02155747048	0.0	0.006014860303
303.0	0.02241966778	0.01987818437	0.0008142227247	-0.004754867119	-0.02162255193	0.0	0.006029954922
304.0	0.02247305067	0.01993058823	0.0008166121645	-0.004767567218	-0.02168828881	0.0	0.006045030824
305.0	0.02252632084	0.01998301034	0.0008190024761	-0.004780329251	-0.02175466627	0.0	0.006060087152
306.0	0.02257947435	0.02003545079	0.000821393031	-0.004793153013	-0.02182166856	0.0	0.006075123047
307.0	0.02263250748	0.02008790951	0.0008237832127	-0.004806038151	-0.02188927902	0.0	0.006090137651
308.0	0.02268541665	0.02014038625	0.0008261724176	-0.004818984166	-0.02195748019	0.0	0.006105130112
309.0	0.02273819849	0.02019288063	0.0008285600563	-0.004831990415	-0.02202625384	0.0	0.006120099583
310.0	0.02279084979	0.0202453921	0.0008309455543	-0.004845056121	-0.02209558096	0.0	0.006135045232
311.0	0.02284336756	0.02029791996	0.0008333283528	-0.004858180377	-0.02216544189	0.0	0.006149966236
312.0	0.02289574897	0.02035046339	0.0008357079099	-0.004871362146	-0.02223581633	0.0	0.006164861791
313.0	0.0229479914	0.02040302142	0.000838083701	-0.004884600271	-0.02230668336	0.0	0.006179731113
314.0	0.0230000924	0.02045559296	0.0008404552196	-0.00489789348	-0.02237802153	0.0	0.006194573436
315.0	0.02305204973	0.02050817678	0.0008428219779	-0.004911240388	-0.02244980891	0.0	0.00620938802
316.0	0.02310386132	0.02056077153	0.0008451835074	-0.004924639505	-0.0225220231	0.0	0.006224174149
317.0	0.02315552532	0.02061337578	0.000847539359	-0.004938089241	-0.0225946413	0.0	0.006238931136
318.0	0.02320704004	0.02066598796	0.0008498891039	-0.004951587909	-0.02266764038	0.0	0.00625365832
319.0	0.02325840399	0.0207186064	0.0008522323334	-0.004965133735	-0.0227409969	0.0	0.006268355073
320.0	0.02330961588	0.02077122935	0.0008545686596	-0.004978724858	-0.02281468713	0.0	0.006283020796
321.0	0.02336067458	0.02082385496	0.0008568977153	-0.00499235934	-0.02288868718	0.0	0.006297654925
322.0	0.02341157917	0.02087648131	0.0008592191543	-0.005006035168	-0.02296297297	0.0	0.006312256929
323.0	0.02346232888	0.02092910637	0.0008615326512	-0.005019750261	-0.02303752029	0.0	0.00632682631
324.0	0.02351292314	0.02098172807	0.000863837902	-0.005033502476	-0.0231123049	0.0	0.006341362606
325.0	0.02356336156	0.02103434426	0.0008661346232	-0.005047289613	-0.02318730249	0.0	0.006355865389
326.0	0.02361364389	0.02108695274	0.0008684225525	-0.005061109417	-0.0232624888	0.0	0.00637033427
327.0	0.02366377009	0.02113955123	0.0008707014482	-0.00507495959	-0.0233378396	0.0	0.006384768891
328.0	0.02371374026	0.02119213742	0.0008729710891	-0.005088837788	-0.02341333078	0.0	0.006399168934
329.0	0.02376355465	0.02124470896	0.0008752312745	-0.005102741636	-0.02348893837	0.0	0.006413534115
330.0	0.02381321369	0.02129726345	0.0008774818236	-0.005116668721	-0.02356463859	0.0	0.006427864184
331.0	0.02386271796	0.02134979847	0.0008797225754	-0.00513061661	-0.02364040786	0.0	0.00644215893
332.0	0.02391206817	0.02140231157	0.0008819533883	-0.005144582844	-0.02371622289	0.0	0.006456418172
333.0	0.02396126518	0.02145480026	0.0008841741397	-0.00515856495	-0.02379206066	0.0	0.006470641767
334.0	0.02401031	0.02150726206	0.0008863847256	-0.005172560441	-0.0238678985	0.0	0.006484829602
335.0	0.02405920375	0.02155969446	0.0008885850603	-0.005186566825	-0.0239437141	0.0	0.0064989816
336.0	0.02410794771	0.02161209495	0.0008907750758	-0.005200581608	-0.02401948554	0.0	0.006513097712
337.0	0.02415654324	0.02166446104	0.0008929547213	-0.005214602295	-0.02409519135	0.0	0.006527177924
338.0	0.02420499186	0.0217167902	0.0008951239628	-0.0052286264	-0.0241708105	0.0	0.006541222248
339.0	0.02425329516	0.02176907995	0.0008972827825	-0.005242651446	-0.02424632246	0.0	0.006555230728
340.0	0.02430145488	0.02182132779	0.0008994311784	-0.005256674973	-0.02432170723	0.0	0.006569203434
341.0	0.02434947282	0.02187353127	0.0009015691637	-0.005270694538	-0.02439694533	0.0	0.006583140461
342.0	0.02439735089	0.02192568793	0.000903696766	-0.005284707722	-0.02447201786	0.0	0.006597041934
343.0	0.02444509111	0.02197779536	0.0009058140271	-0.00529871213	-0.02454690649	0.0	0.006610907998
344.0	0.02449269554	0.02202985116	0.0009079210024	-0.005312705402	-0.02462159354	0.0	0.006624738821
345.0	0.02454016636	0.02208185298	0.0009100177601	-0.005326685206	-0.02469606192	0.0	0.006638534596
346.0	0.02458750579	0.0221337985	0.0009121043806	-0.005340649253	-0.02477029521	0.0	0.006652295533
347.0	0.02463471614	0.02218568544	0.0009141809562	-0.005354595291	-0.02484427766	0.0	0.006666021862
348.0	0.02468179975	0.02223751157	0.0009162475904	-0.005368521111	-0.02491799417	0.0	0.006679713831
349.0	0.02472875905	0.02228927469	0.000918304397	-0.005382424553	-0.02499143038	0.0	0.006693371704
350.0	0.02477559649	0.02234097268	0.0009203515002	-0.005396303505	-0.02506457259	0.0	0.006706995761
351.0	0.02482231458	0.02239260344	0.0009223890333	-0.005410155908	-0.02513740784	0.0	0.006720586294
352.0	0.02486891586	0.02244416495	0.0009244171387	-0.005423979757	-0.02520992391	0.0	0.006734143609
353.0	0.0249154029	0.02249565524	0.0009264359668	-0.005437773103	-0.02528210927	0.0	0.006747668022
354.0	0.02496177831	0.0225470724	0.0009284456759	-0.00545153406	-0.02535395316	0.0	0.00676115986
355.0	0.0250080447	0.02259841458	0.0009304464315	-0.005465260799	-0.02542544556	0.0	0.006774619459
356.0	0.02505420472	0.02264968	0.0009324384057	-0.005478951557	-0.02549657718	0.0	0.006788047161
357.0	0.02510026101	0.02270086694	0.0009344217766	-0.005492604636	-0.0255673395	0.0	0.006801443315
358.0	0.02514621622	0.02275197376	0.0009363967279	-0.005506218406	-0.02563772472	0.0	0.006814808275
359.0	0.02519207302	0.02280299887	0.0009383634484	-0.005519791303	-0.0257077258	0.0	0.006828142401
360.0	0.02523783404	0.02285394077	0.0009403221315	-0.005533321834	-0.02577733645	0.0	0.006841446054
361.0	0.02528350195	0.02290479803	0.0009422729745	-0.005546808578	-0.0258465511	0.0	0.006854719597
362.0	0.02532907936	0.02295556929	0.0009442161782	-0.005560250184	-0.02591536493	0.0	0.006867963394
363.0	0.02537456889	0.02300625324	0.0009461519468	-0.005573645378	-0.02598377384	0.0	0.006881177811
364.0	0.02541997312	0.0230568487	0.0009480804869	-0.005586992956	-0.02605177445	0.0	0.00689436321
365.0	0.02546529464	0.0231073545	0.0009500020073	-0.005600291789	-0.02611936408	0.0	0.006907519955
366.0	0.02551053596	0.0231577696	0.0009519167187	-0.005613540826	-0.02618654076	0.0	0.006920648403
367.0	0.02555569959	0.02320809301	0.0009538248329	-0.005626739089	-0.02625330321	0.0	0.006933748912
368.0	0.025600788	0.02325832381	0.0009557265629	-0.005639885676	-0.02631965083	0.0	0.006946821834
369.0	0.02564580361	0.02330846118	0.0009576221221	-0.005652979762	-0.02638558368	0.0	0.006959867515
370.0	0.0256907488	0.02335850434	0.0009595117241	-0.005666020595	-0.02645110245	0.0	0.006972886297
371.0	0.02573562591	0.02340845263	0.0009613955821	-0.005679007502	-0.02651620849	0.0	0.006985878517
372.0	0.02578043722	0.02345830542	0.0009632739091	-0.005691939882	-0.02658090375	0.0	0.006998844504
373.0	0.02582518497	0.02350806219	0.000965146917	-0.005704817213	-0.02664519081	0.0	0.007011784579
374.0	0.02586987131	0.02355772248	0.0009670148163	-0.005717639043	-0.02670907279	0.0	0.007024699057
375.0	0.02591449839	0.02360728589	0.0009688778164	-0.005730404997	-0.02677255341	0.0	0.007037588245
376.0	0.02595906825	0.02365675211	0.0009707361244	-0.00574311477	-0.02683563692	0.0	0.007050452441
377.0	0.02600358289	0.0237061209	0.0009725899456	-0.005755768132	-0.02689832811	0.0	0.007063291935
378.0	0.02604804425	0.02375539207	0.0009744394828	-0.005768364921	-0.02696063227	0.0	0.007076107005
379.0	0.02609245418	0.02380456552	0.0009762849362	-0.005780905047	-0.02702255517	0.0	0.007088897924
380.0	0.0261368145	0.02385364121	0.0009781265029	-0.005793388489	-0.02708410305	0.0	0.007101664953
381.0	0.02618112693	0.02390261917	0.0009799643772	-0.00580581529	-0.0271452826	0.0	0.007114408342
382.0	0.02622539313	0.02395149948	0.0009817987498	-0.005818185564	-0.02720610093	0.0	0.007127128334
383.0	0.02626961469	0.0240002823	0.0009836298079	-0.005830499485	-0.02726656554	0.0	0.007139825158
384.0	0.02631379314	0.02404896783	0.000985457735	-0.005842757292	-0.02732668433	0.0	0.007152499037
385.0	0.02635792991	0.02409755635	0.0009872827106	-0.005854959285	-0.02738646553	0.0	0.007165150181
386.0	0.02640202638	0.02414604818	0.0009891049101	-0.005867105824	-0.02744591772	0.0	0.007177778789
387.0	0.02644608384	0.02419444372	0.0009909245047	-0.005879197325	-0.02750504978	0.0	0.007190385051
388.0	0.02649010353	0.02424274339	0.0009927416611	-0.005891234261	-0.02756387088	0.0	0.007202969146
389.0	0.02653408658	0.02429094769	0.0009945565415	-0.005903217159	-0.02762239046	0.0	0.007215531243
390.0	0.02657803409	0.02433905716	0.0009963693035	-0.005915146597	-0.02768061819	0.0	0.007228071499
391.0	0.02662194704	0.02438707237	0.0009981800996	-0.005927023203	-0.02773856397	0.0	0.007240590064
392.0	0.02666582637	0.02443499397	0.0009999890779	-0.005938847654	-0.02779623789	0.0	0.007253087073
393.0	0.02670967293	0.02448282262	0.001001796381	-0.00595062067	-0.0278536502	0.0	0.007265562654
394.0	0.0267534875	0.02453055904	0.001003602147	-0.005962343016	-0.02791081132	0.0	0.007278016925
395.0	0.0267972708	0.02457820398	0.001005406508	-0.005974015498	-0.02796773179	0.0	0.007290449993
396.0	0.02684102346	0.02462575825	0.001007209592	-0.005985638959	-0.02802442226	0.0	0.007302861956
397.0	0.02688474605	0.02467322265	0.001009011521	-0.005997214282	-0.02808089345	0.0	0.007315252901
398.0	0.02692843906	0.02472059805	0.001010812412	-0.006008742381	-0.02813715616	0.0	0.007327622907
399.0	0.02697210293	0.02476788534	0.001012612376	-0.006020224204	-0.02819322123	0.0	0.007339972043
400.0	0.02701573803	0.02481508543	0.00101441152	-0.006031660727	-0.02824909951	0.0	0.00735230037
401.0	0.02705934463	0.02486219926	0.001016209944	-0.006043052953	-0.02830480185	0.0	0.007364607939
402.0	0.02710292298	0.02490922781	0.001018007744	-0.006054401912	-0.02836033911	0.0	0.007376894793
403.0	0.02714647325	0.02495617205	0.00101980501	-0.006065708654	-0.02841572209	0.0	0.007389160968
404.0	0.02718999555	0.02500303298	0.001021601827	-0.006076974252	-0.02847096152	0.0	0.007401406489
405.0	0.02723348991	0.02504981164	0.001023398274	-0.006088199794	-0.02852606808	0.0	0.007413631376
406.0	0.02727695633	0.02509650907	0.001025194424	-0.006099386385	-0.02858105235	0.0	0.007425835639
407.0	0.02732039474	0.0251431263	0.001026990348	-0.006110535143	-0.02863592479	0.0	0.007438019284
408.0	0.02736380502	0.0251896644	0.001028786107	-0.006121647197	-0.02869069576	0.0	0.007450182307
409.0	0.02740718699	0.02523612444	0.001030581761	-0.006132723685	-0.02874537545	0.0	0.0074623247
410.0	0.02745054043	0.0252825075	0.001032377362	-0.00614376575	-0.02879997391	0.0	0.007474446445
411.0	0.02749386507	0.02532881466	0.001034172959	-0.006154774543	-0.028854501	0.0	0.007486547521
412.0	0.02753716057	0.025375047	0.001035968594	-0.006165751212	-0.02890896642	0.0	0.0074986279
413.0	0.02758042657	0.02542120561	0.001037764305	-0.00617669691	-0.02896337966	0.0	0.00751068755
414.0	0.02762366267	0.02546729157	0.001039560125	-0.006187612785	-0.02901774997	0.0	0.007522726432
415.0	0.02766686841	0.02551330596	0.001041356082	-0.006198499982	-0.02907208643	0.0	0.007534744502
416.0	0.0277100433	0.02555924986	0.0010431522	-0.00620935964	-0.02912639783	0.0	0.007546741712
417.0	0.02775318681	0.02560512434	0.001044948497	-0.00622019289	-0.02918069276	0.0	0.007558718012
418.0	0.0277962984	0.02565093047	0.001046744989	-0.006231000854	-0.02923497952	0.0	0.007570673344
419.0	0.02783937745	0.02569666929	0.001048541683	-0.006241784643	-0.02928926616	0.0	0.007582607649
420.0	0.02788242336	0.02574234186	0.001050338587	-0.006252545352	-0.02934356046	0.0	0.007594520864
421.0	0.02792543547	0.0257879492	0.0010521357	-0.006263284065	-0.02939786989	0.0	0.007606412925
422.0	0.0279684131	0.02583349233	0.00105393302	-0.006274001846	-0.02945220168	0.0	0.007618283761
423.0	0.02801135555	0.02587897226	0.00105573054	-0.006284699743	-0.02950656271	0.0	0.007630133302
424.0	0.02805426211	0.02592438997	0.001057528249	-0.006295378785	-0.02956095961	0.0	0.007641961475
425.0	0.02809713203	0.02596974643	0.001059326133	-0.006306039978	-0.02961539866	0.0	0.007653768206
426.0	0.02813996455	0.02601504259	0.001061124172	-0.006316684308	-0.02966988584	0.0	0.007665553418
427.0	0.0281827589	0.02606027939	0.001062922344	-0.006327312737	-0.02972442685	0.0	0.007677317035
428.0	0.02822551429	0.02610545773	0.001064720625	-0.006337926201	-0.02977902701	0.0	0.007689058977
429.0	0.02826822993	0.0261505785	0.001066518986	-0.006348525611	-0.02983369138	0.0	0.007700779168
430.0	0.028310905	0.02619564257	0.001068317395	-0.006359111853	-0.02988842465	0.0	0.007712477527
431.0	0.0283535387	0.02624065079	0.001070115817	-0.006369685782	-0.02994323122	0.0	0.007724153976
432.0	0.02839613019	0.02628560397	0.001071914214	-0.006380248227	-0.02999811514	0.0	0.007735808437
433.0	0.02843867867	0.02633050291	0.001073712545	-0.006390799987	-0.03005308016	0.0	0.007747440831
434.0	0.0284811833	0.02637534838	0.001075510769	-0.006401341828	-0.03010812968	0.0	0.007759051083
435.0	0.02852364326	0.02642014112	0.001077308838	-0.00641187449	-0.03016326679	0.0	0.007770639115
436.0	0.02856605772	0.02646488185	0.001079106705	-0.006422398678	-0.03021849427	0.0	0.007782204854
437.0	0.02860842587	0.02650957126	0.001080904321	-0.006432915065	-0.03027381456	0.0	0.007793748228
438.0	0.02865074689	0.02655421001	0.001082701631	-0.006443424294	-0.0303292298	0.0	0.007805269164
439.0	0.02869301997	0.02659879874	0.001084498584	-0.006453926972	-0.03038474181	0.0	0.007816767595
440.0	0.02873524432	0.02664333805	0.001086295122	-0.006464423676	-0.03044035209	0.0	0.007828243454
441.0	0.02877741913	0.02668782853	0.001088091188	-0.006474914946	-0.03049606187	0.0	0.007839696679
442.0	0.02881954364	0.02673227073	0.001089886723	-0.006485401292	-0.03055187203	0.0	0.007851127207
443.0	0.02886161708	0.02677666516	0.001091681666	-0.006495883189	-0.0306077832	0.0	0.007862534981
444.0	0.02890363869	0.02682101233	0.001093475956	-0.006506361076	-0.0306637957	0.0	0.007873919947
445.0	0.02894560773	0.0268653127	0.00109526953	-0.006516835363	-0.03071990956	0.0	0.007885282054
446.0	0.02898752349	0.02690956671	0.001097062324	-0.006527306421	-0.03077612454	0.0	0.007896621254
447.0	0.02902938526	0.02695377477	0.001098854274	-0.006537774592	-0.03083244014	0.0	0.007907937503
448.0	0.02907119236	0.02699793726	0.001100645314	-0.006548240182	-0.03088885558	0.0	0.007919230762
449.0	0.02911294411	0.02704205453	0.001102435378	-0.006558703465	-0.03094536984	0.0	0.007930500995
450.0	0.02915463987	0.02708612691	0.001104224401	-0.006569164683	-0.03100198163	0.0	0.007941748171
451.0	0.02919627901	0.0271301547	0.001106012315	-0.006579624044	-0.03105868943	0.0	0.007952972263
452.0	0.02923786094	0.02717413818	0.001107799054	-0.006590081726	-0.0311154915	0.0	0.007964173248
453.0	0.02927938506	0.02721807758	0.001109584551	-0.006600537873	-0.03117238586	0.0	0.007975351108
454.0	0.02932085083	0.02726197313	0.001111368739	-0.006610992602	-0.03122937032	0.0	0.00798650583
455.0	0.0293622577	0.02730582501	0.001113151551	-0.006621445996	-0.03128644248	0.0	0.007997637406
456.0	0.02940360518	0.02734963341	0.00111493292	-0.00663189811	-0.03134359975	0.0	0.008008745831
457.0	0.02944489277	0.02739339846	0.001116712782	-0.00664234897	-0.03140083933	0.0	0.008019831109
458.0	0.02948612001	0.02743712029	0.00111849107	-0.006652798572	-0.03145815828	0.0	0.008030893244
459.0	0.02952728648	0.02748079898	0.00112026772	-0.006663246888	-0.03151555345	0.0	0.008041932248
460.0	0.02956839177	0.02752443461	0.001122042667	-0.006673693859	-0.03157302155	0.0	0.008052948137
461.0	0.02960943549	0.02756802724	0.001123815847	-0.006684139402	-0.03163055914	0.0	0.008063940934
462.0	0.0296504173	0.02761157689	0.001125587199	-0.006694583408	-0.03168816263	0.0	0.008074910665
463.0	0.02969133685	0.02765508356	0.001127356661	-0.006705025746	-0.03174582831	0.0	0.008085857361
464.0	0.02973219387	0.02769854726	0.001129124172	-0.006715466258	-0.03180355233	0.0	0.008096781059
465.0	0.02977298806	0.02774196794	0.001130889672	-0.006725904765	-0.03186133075	0.0	0.008107681802
466.0	0.02981371919	0.02778534556	0.001132653105	-0.006736341067	-0.03191915951	0.0	0.008118559636
467.0	0.02985438704	0.02782868004	0.001134414412	-0.006746774942	-0.03197703446	0.0	0.008129414613
468.0	0.02989499141	0.0278719713	0.001136173539	-0.006757206149	-0.03203495138	0.0	0.008140246789
469.0	0.02993553213	0.02791521925	0.001137930432	-0.006767634427	-0.03209290595	0.0	0.008151056228
470.0	0.02997600907	0.02795842375	0.001139685038	-0.006778059498	-0.03215089382	0.0	0.008161842995
471.0	0.03001642212	0.02800158468	0.001141437306	-0.006788481068	-0.03220891055	0.0	0.008172607161
472.0	0.03005677118	0.02804470189	0.001143187187	-0.006798898826	-0.03226695169	0.0	0.008183348802
473.0	0.03009705619	0.02808777521	0.001144934633	-0.006809312446	-0.03232501271	0.0	0.008194068
474.0	0.03013727711	0.02813080449	0.001146679599	-0.006819721589	-0.0323830891	0.0	0.008204764838
475.0	0.03017743394	0.02817378952	0.00114842204	-0.006830125903	-0.03244117629	0.0	0.008215439405
476.0	0.03021752669	0.02821673011	0.001150161915	-0.006840525022	-0.03249926972	0.0	0.008226091796
477.0	0.03025755538	0.02825962607	0.001151899182	-0.006850918574	-0.03255736483	0.0	0.008236722107
478.0	0.03029752008	0.02830247716	0.001153633803	-0.006861306172	-0.03261545706	0.0	0.00824733044
479.0	0.03033742088	0.02834528317	0.001155365741	-0.006871687423	-0.03267354187	0.0	0.0082579169
480.0	0.03037725787	0.02838804387	0.001157094962	-0.006882061925	-0.03273161472	0.0	0.008268481596
481.0	0.03041703118	0.02843075902	0.001158821433	-0.006892429272	-0.03278967114	0.0	0.008279024639
482.0	0.03045674095	0.02847342836	0.001160545123	-0.006902789047	-0.03284770667	0.0	0.008289546145
483.0	0.03049638737	0.02851605166	0.001162266004	-0.006913140833	-0.0329057169	0.0	0.008300046233
484.0	0.0305359706	0.02855862866	0.001163984047	-0.006923484207	-0.03296369746	0.0	0.008310525024
485.0	0.03057549086	0.02860115909	0.001165699229	-0.006933818742	-0.03302164407	0.0	0.008320982643
486.0	0.03061494838	0.02864364269	0.001167411526	-0.00694414401	-0.03307955248	0.0	0.008331419216
487.0	0.03065434338	0.02868607921	0.001169120918	-0.006954459582	-0.03313741854	0.0	0.008341834873
488.0	0.03069367615	0.02872846837	0.001170827385	-0.006964765028	-0.03319523815	0.0	0.008352229745
489.0	0.03073294693	0.0287708099	0.001172530911	-0.00697505992	-0.03325300731	0.0	0.008362603965
490.0	0.03077215604	0.02881310355	0.00117423148	-0.006985343828	-0.03331072211	0.0	0.00837295767
491.0	0.03081130377	0.02885534903	0.00117592908	-0.006995616328	-0.03336837872	0.0	0.008383290996
492.0	0.03085039044	0.02889754609	0.001177623699	-0.007005876997	-0.03342597342	0.0	0.008393604082
493.0	0.03088941638	0.02893969445	0.001179315328	-0.007016125415	-0.03348350258	0.0	0.008403897068
494.0	0.03092838194	0.02898179386	0.001181003959	-0.007026361169	-0.03354096269	0.0	0.008414170093
495.0	0.03096728748	0.02902384406	0.001182689588	-0.007036583848	-0.03359835034	0.0	0.008424423301
496.0	0.03100613335	0.02906584478	0.00118437221	-0.007046793049	-0.03365566224	0.0	0.008434656834
497.0	0.03104491994	0.02910779577	0.001186051823	-0.007056988376	-0.03371289521	0.0	0.008444870833
498.0	0.03108364763	0.02914969679	0.001187728427	-0.007067169438	-0.03377004621	0.0	0.008455065444
499.0	0.03112231681	0.02919154759	0.001189402024	-0.007077335853	-0.0338271123	0.0	0.008465240808
500.0	0.03116092789	0.02923334793	0.001191072616	-0.007087487247	-0.03388409068	0.0	0.00847539707
501.0	0.03119948128	0.02927509758	0.00119274021	-0.007097623256	-0.03394097867	0.0	0.008485534371
502.0	0.03123797738	0.0293167963	0.00119440481	-0.007107743524	-0.03399777372	0.0	0.008495652855
503.0	0.03127641662	0.02935844389	0.001196066425	-0.007117847705	-0.03405447343	0.0	0.008505752664
504.0	0.03131479941	0.02940004012	0.001197725064	-0.007127935464	-0.03411107551	0.0	0.008515833938
505.0	0.0313531262	0.02944158479	0.001199380738	-0.007138006478	-0.03416757782	0.0	0.008525896818
506.0	0.03139139741	0.0294830777	0.00120103346	-0.007148060431	-0.03422397835	0.0	0.008535941443
507.0	0.03142961346	0.02952451865	0.001202683243	-0.007158097023	-0.03428027521	0.0	0.00854596795
508.0	0.03146777481	0.02956590748	0.001204330102	-0.007168115964	-0.03433646668	0.0	0.008555976476
509.0	0.03150588187	0.02960724399	0.001205974053	-0.007178116977	-0.03439255114	0.0	0.008565967156
510.0	0.03154393509	0.02964852803	0.001207615113	-0.007188099795	-0.03444852714	0.0	0.008575940121
511.0	0.0315819349	0.02968975944	0.001209253301	-0.007198064167	-0.03450439333	0.0	0.008585895505
512.0	0.03161988174	0.02973093807	0.001210888637	-0.007208009853	-0.03456014853	0.0	0.008595833434
513.0	0.03165777603	0.02977206378	0.00121252114	-0.007217936626	-0.03461579167	0.0	0.008605754037
514.0	0.03169561821	0.02981313645	0.001214150833	-0.007227844275	-0.03467132183	0.0	0.008615657438
515.0	0.03173340871	0.02985415595	0.001215777738	-0.007237732598	-0.0347267382	0.0	0.00862554376
516.0	0.03177114794	0.02989512219	0.001217401878	-0.007247601411	-0.03478204011	0.0	0.008635413121
517.0	0.03180883634	0.02993603504	0.001219023277	-0.007257450541	-0.03483722704	0.0	0.008645265639
518.0	0.0318464743	0.02997689444	0.00122064196	-0.007267279828	-0.03489229856	0.0	0.008655101429
