# (1)t	# (2) d/dt P[2<--1](t)	# (3) d/dt P[2<--2](t)	# (4) d/dt P[2<--3](t)	# (5) d/dt P[2<--4](t)	# (6) d/dt P[2<--5](t)	# (7) d/dt P[2<--6](t)	# (8) d/dt P[2<--7](t)
222.0	0.00031422852	0.0	-0.0003734570558	2.887611071e-5	4.013682063e-7	-6.545927189e-5	1.175389614e-5
223.0	0.0002765705377	0.0	-0.0003722734841	2.873696873e-5	4.076986718e-7	-6.510578215e-5	1.171758401e-5
224.0	0.0002395167865	0.0	-0.0003710568785	2.859293992e-5	4.141174276e-7	-6.475151652e-5	1.167826823e-5
225.0	0.0002031202423	0.0	-0.0003698098101	2.844439411e-5	4.206119452e-7	-6.439694897e-5	1.163609555e-5
226.0	0.0001674313328	0.0	-0.0003685348425	2.829169839e-5	4.27169891e-7	-6.404254169e-5	1.159121395e-5
227.0	0.0001324979088	0.0	-0.0003672345262	2.813521653e-5	4.337791356e-7	-6.368874475e-5	1.154377231e-5
228.0	9.836522177e-5	0.0	-0.0003659113941	2.797530839e-5	4.404277633e-7	-6.333599572e-5	1.149392012e-5
229.0	6.507590591e-5	0.0	-0.0003645679564	2.781232947e-5	4.471040806e-7	-6.298471928e-5	1.144180713e-5
230.0	3.266996609e-5	0.0	-0.0003632066964	2.764663036e-5	4.537966257e-7	-6.263532697e-5	1.138758308e-5
231.0	1.184770559e-6	0.0	-0.000361830066	2.747855628e-5	4.604941769e-7	-6.228821686e-5	1.133139737e-5
232.0	-2.934495112e-5	0.0	-0.0003604404812	2.730844668e-5	4.67185761e-7	-6.194377328e-5	1.127339883e-5
233.0	-5.888710535e-5	0.0	-0.0003590403187	2.713663476e-5	4.738606618e-7	-6.160236656e-5	1.12137354e-5
234.0	-8.7412227e-5	0.0	-0.0003576319115	2.696344712e-5	4.805084282e-7	-6.126435284e-5	1.115255391e-5
235.0	-0.0001148934672	0.0	-0.0003562175459	2.678920338e-5	4.871188818e-7	-6.093007384e-5	1.108999979e-5
236.0	-0.0001413065768	0.0	-0.0003547994577	2.661421582e-5	4.936821249e-7	-6.05998567e-5	1.102621689e-5
237.0	-0.0001666298851	0.0	-0.000353379829	2.643878908e-5	5.001885478e-7	-6.02740138e-5	1.096134718e-5
238.0	-0.0001908442751	0.0	-0.0003519607858	2.626321986e-5	5.066288356e-7	-5.995284267e-5	1.08955306e-5
239.0	-0.0002139331536	0.0	-0.0003505443944	2.608779661e-5	5.129939752e-7	-5.963662583e-5	1.082890482e-5
240.0	-0.0002358824186	0.0	-0.0003491326596	2.591279934e-5	5.192752622e-7	-5.932563077e-5	1.076160504e-5
241.0	-0.0002566804221	0.0	-0.000347727522	2.57384993e-5	5.254643063e-7	-5.902010981e-5	1.069376386e-5
242.0	-0.0002763179298	0.0	-0.0003463308557	2.556515886e-5	5.315530378e-7	-5.872030013e-5	1.062551103e-5
243.0	-0.0002947880769	0.0	-0.0003449444671	2.539303124e-5	5.375337126e-7	-5.842642371e-5	1.055697335e-5
244.0	-0.0003120863212	0.0	-0.0003435700922	2.522236039e-5	5.433989177e-7	-5.813868735e-5	1.04882745e-5
245.0	-0.0003282103928	0.0	-0.0003422093958	2.505338084e-5	5.491415755e-7	-5.785728269e-5	1.041953492e-5
246.0	-0.0003431602409	0.0	-0.0003408639701	2.488631751e-5	5.547549481e-7	-5.758238629e-5	1.035087162e-5
247.0	-0.0003569379781	0.0	-0.0003395353331	2.472138567e-5	5.602326413e-7	-5.731415964e-5	1.028239816e-5
248.0	-0.0003695478217	0.0	-0.0003382249284	2.455879081e-5	5.655686078e-7	-5.705274929e-5	1.021422446e-5
249.0	-0.000380996033	0.0	-0.0003369341239	2.439872855e-5	5.7075715e-7	-5.679828699e-5	1.014645673e-5
250.0	-0.0003912908544	0.0	-0.0003356642114	2.424138461e-5	5.757929226e-7	-5.655088975e-5	1.00791974e-5
251.0	-0.0004004424436	0.0	-0.0003344164061	2.408693475e-5	5.806709343e-7	-5.631066006e-5	1.001254503e-5
252.0	-0.0004084628076	0.0	-0.0003331918469	2.393554476e-5	5.853865491e-7	-5.607768602e-5	9.946594224e-6
253.0	-0.0004153657331	0.0	-0.0003319915958	2.378737043e-5	5.899354876e-7	-5.585204156e-5	9.881435604e-6
254.0	-0.0004211667168	0.0	-0.000330816638	2.364255758e-5	5.943138268e-7	-5.563378661e-5	9.817155737e-6
255.0	-0.0004258828933	0.0	-0.0003296678827	2.350124206e-5	5.985180001e-7	-5.542296739e-5	9.753837107e-6
256.0	-0.0004295329627	0.0	-0.0003285461632	2.336354981e-5	6.025447968e-7	-5.52196166e-5	9.691558075e-6
257.0	-0.0004321371165	0.0	-0.0003274522373	2.322959688e-5	6.063913605e-7	-5.502375368e-5	9.630392861e-6
258.0	-0.0004337169627	0.0	-0.0003263867882	2.309948954e-5	6.100551874e-7	-5.483538515e-5	9.570411529e-6
259.0	-0.0004342954505	0.0	-0.0003253504257	2.297332433e-5	6.13534124e-7	-5.465450484e-5	9.511679975e-6
260.0	-0.0004338967943	0.0	-0.0003243436864	2.285118815e-5	6.168263644e-7	-5.448109421e-5	9.454259932e-6
261.0	-0.000432546397	0.0	-0.0003233670354	2.273315839e-5	6.199304464e-7	-5.43151227e-5	9.398208976e-6
262.0	-0.0004302707734	0.0	-0.0003224208671	2.261930301e-5	6.228452482e-7	-5.415654803e-5	9.343580542e-6
263.0	-0.0004270974732	0.0	-0.000321505507	2.250968072e-5	6.255699832e-7	-5.400531659e-5	9.290423943e-6
264.0	-0.0004230550044	0.0	-0.0003206212124	2.240434109e-5	6.28104196e-7	-5.386136373e-5	9.238784402e-6
265.0	-0.0004181727567	0.0	-0.0003197681747	2.230332471e-5	6.304477561e-7	-5.372461422e-5	9.188703086e-6
266.0	-0.0004124809248	0.0	-0.0003189465201	2.220666333e-5	6.326008524e-7	-5.359498256e-5	9.140217147e-6
267.0	-0.0004060104327	0.0	-0.000318156312	2.211438008e-5	6.345639868e-7	-5.347237338e-5	9.093359765e-6
268.0	-0.0003987928587	0.0	-0.0003173975523	2.202648964e-5	6.363379675e-7	-5.335668188e-5	9.048160209e-6
269.0	-0.00039086036	0.0	-0.0003166701834	2.194299841e-5	6.379239011e-7	-5.324779418e-5	9.004643886e-6
270.0	-0.0003822455996	0.0	-0.0003159740899	2.186390471e-5	6.393231859e-7	-5.314558775e-5	8.962832409e-6
271.0	-0.0003729816732	0.0	-0.0003153091007	2.178919902e-5	6.405375029e-7	-5.304993187e-5	8.922743664e-6
272.0	-0.000363102037	0.0	-0.0003146749906	2.171886419e-5	6.415688079e-7	-5.296068797e-5	8.884391878e-6
273.0	-0.0003526404375	0.0	-0.0003140714828	2.165287565e-5	6.424193225e-7	-5.287771013e-5	8.847787704e-6
274.0	-0.0003416308417	0.0	-0.0003134982504	2.159120163e-5	6.430915251e-7	-5.280084546e-5	8.812938293e-6
275.0	-0.000330107369	0.0	-0.0003129549191	2.153380346e-5	6.435881412e-7	-5.272993458e-5	8.779847384e-6
276.0	-0.0003181042247	0.0	-0.0003124410686	2.148063574e-5	6.439121338e-7	-5.266481199e-5	8.748515387e-6
277.0	-0.0003056556346	0.0	-0.0003119562351	2.143164662e-5	6.440666933e-7	-5.260530656e-5	8.71893948e-6
278.0	-0.0002927957817	0.0	-0.0003114999135	2.138677807e-5	6.440552276e-7	-5.255124194e-5	8.691113699e-6
279.0	-0.000279558744	0.0	-0.0003110715594	2.134596613e-5	6.438813511e-7	-5.250243699e-5	8.665029036e-6
280.0	-0.0002659784346	0.0	-0.0003106705912	2.130914113e-5	6.435488745e-7	-5.245870622e-5	8.640673539e-6
281.0	-0.0002520885433	0.0	-0.0003102963924	2.127622805e-5	6.430617935e-7	-5.24198602e-5	8.618032414e-6
282.0	-0.0002379224802	0.0	-0.0003099483135	2.124714667e-5	6.424242784e-7	-5.238570602e-5	8.597088128e-6
283.0	-0.0002235133212	0.0	-0.0003096256746	2.122181196e-5	6.416406626e-7	-5.23560477e-5	8.577820516e-6
284.0	-0.0002088937554	0.0	-0.000309327767	2.120013426e-5	6.407154314e-7	-5.233068656e-5	8.56020689e-6
285.0	-0.0001940960347	0.0	-0.0003090538558	2.118201959e-5	6.39653211e-7	-5.230942171e-5	8.544222144e-6
286.0	-0.0001791519255	0.0	-0.0003088031815	2.116736996e-5	6.384587571e-7	-5.229205041e-5	8.529838867e-6
287.0	-0.000164092662	0.0	-0.0003085749628	2.115608357e-5	6.371369434e-7	-5.227836847e-5	8.517027453e-6
288.0	-0.0001489489028	0.0	-0.0003083683978	2.114805516e-5	6.356927506e-7	-5.226817065e-5	8.505756214e-6
289.0	-0.0001337506881	0.0	-0.0003081826668	2.114317624e-5	6.341312548e-7	-5.226125105e-5	8.495991493e-6
290.0	-0.0001185274005	0.0	-0.0003080169339	2.114133538e-5	6.324576163e-7	-5.22574035e-5	8.487697773e-6
291.0	-0.0001033077274	0.0	-0.000307870349	2.114241847e-5	6.306770687e-7	-5.225642189e-5	8.480837797e-6
292.0	-8.811962526e-5	0.0	-0.00030774205	2.114630901e-5	6.287949073e-7	-5.225810056e-5	8.475372672e-6
293.0	-7.299028695e-5	0.0	-0.0003076311644	2.115288839e-5	6.268164787e-7	-5.226223464e-5	8.471261993e-6
294.0	-5.79461107e-5	0.0	-0.0003075368113	2.116203611e-5	6.247471695e-7	-5.226862041e-5	8.468463944e-6
295.0	-4.301267152e-5	0.0	-0.0003074581033	2.117363009e-5	6.225923957e-7	-5.22770556e-5	8.466935418e-6
296.0	-2.821469483e-5	0.0	-0.0003073941483	2.118754688e-5	6.203575922e-7	-5.228733971e-5	8.466632125e-6
297.0	-1.357603232e-5	0.0	-0.000307344051	2.120366199e-5	6.180482026e-7	-5.229927437e-5	8.467508704e-6
298.0	8.803599509e-7	0.0	-0.0003073069151	2.122185005e-5	6.156696687e-7	-5.231266355e-5	8.469518829e-6
299.0	1.51324413e-5	0.0	-0.0003072818444	2.124198513e-5	6.132274209e-7	-5.232731395e-5	8.472615323e-6
300.0	2.915910394e-5	0.0	-0.0003072679447	2.126394097e-5	6.107268684e-7	-5.234303517e-5	8.476750257e-6
301.0	4.294018837e-5	0.0	-0.0003072643253	2.128759116e-5	6.081733897e-7	-5.235964005e-5	8.481875062e-6
302.0	5.645649657e-5	0.0	-0.0003072701008	2.131280946e-5	6.055723234e-7	-5.237694489e-5	8.48794063e-6
303.0	6.968980314e-5	0.0	-0.0003072843918	2.133946994e-5	6.029289594e-7	-5.239476967e-5	8.494897415e-6
304.0	8.262286438e-5	0.0	-0.0003073063273	2.136744725e-5	6.002485302e-7	-5.241293833e-5	8.502695534e-6
305.0	9.523942528e-5	0.0	-0.0003073350453	2.139661685e-5	5.975362025e-7	-5.243127892e-5	8.511284866e-6
306.0	0.0001075242245	0.0	-0.0003073696944	2.142685513e-5	5.947970697e-7	-5.244962384e-5	8.520615144e-6
307.0	0.0001194629976	0.0	-0.0003074094351	2.145803973e-5	5.920361433e-7	-5.246781002e-5	8.530636056e-6
308.0	0.0001310424779	0.0	-0.0003074534407	2.149004961e-5	5.892583463e-7	-5.248567908e-5	8.541297327e-6
309.0	0.0001422503958	0.0	-0.0003075008988	2.152276533e-5	5.864685059e-7	-5.250307753e-5	8.552548814e-6
310.0	0.0001530754766	0.0	-0.0003075510124	2.155606918e-5	5.836713467e-7	-5.251985686e-5	8.564340594e-6
311.0	0.0001635074357	0.0	-0.0003076030003	2.158984537e-5	5.808714845e-7	-5.253587374e-5	8.576623039e-6
312.0	0.0001735369728	0.0	-0.000307656099	2.162398017e-5	5.780734205e-7	-5.255099011e-5	8.589346909e-6
313.0	0.0001831557641	0.0	-0.0003077095629	2.165836209e-5	5.75281535e-7	-5.25650733e-5	8.602463419e-6
314.0	0.000192356453	0.0	-0.0003077626655	2.169288202e-5	5.725000831e-7	-5.257799613e-5	8.615924322e-6
315.0	0.0002011326395	0.0	-0.0003078147001	2.172743334e-5	5.697331887e-7	-5.2589637e-5	8.629681981e-6
316.0	0.0002094788673	0.0	-0.0003078649806	2.17619121e-5	5.669848408e-7	-5.259987996e-5	8.643689433e-6
317.0	0.0002173906106	0.0	-0.0003079128421	2.179621711e-5	5.64258889e-7	-5.260861478e-5	8.657900465e-6
318.0	0.0002248642586	0.0	-0.0003079576418	2.183025007e-5	5.615590397e-7	-5.261573701e-5	8.672269669e-6
319.0	0.000231897099	0.0	-0.0003079987592	2.186391567e-5	5.588888523e-7	-5.262114801e-5	8.686752507e-6
320.0	0.0002384873005	0.0	-0.0003080355969	2.189712167e-5	5.562517369e-7	-5.262475496e-5	8.701305371e-6
321.0	0.000244633894	0.0	-0.0003080675811	2.192977904e-5	5.536509507e-7	-5.262647093e-5	8.715885632e-6
322.0	0.0002503367522	0.0	-0.0003080941619	2.196180198e-5	5.510895962e-7	-5.262621484e-5	8.730451696e-6
323.0	0.0002555965689	0.0	-0.0003081148138	2.199310805e-5	5.485706189e-7	-5.262391148e-5	8.744963049e-6
324.0	0.0002604148369	0.0	-0.0003081290359	2.202361821e-5	5.460968056e-7	-5.261949149e-5	8.759380307e-6
325.0	0.000264793825	0.0	-0.0003081363521	2.205325688e-5	5.436707835e-7	-5.261289134e-5	8.773665252e-6
326.0	0.0002687365542	0.0	-0.0003081363117	2.208195198e-5	5.412950185e-7	-5.260405328e-5	8.787780876e-6
327.0	0.0002722467733	0.0	-0.0003081284892	2.2109635e-5	5.389718151e-7	-5.259292535e-5	8.801691415e-6
328.0	0.000275328933	0.0	-0.0003081124845	2.213624103e-5	5.367033158e-7	-5.257946124e-5	8.815362382e-6
329.0	0.0002779881609	0.0	-0.000308087923	2.216170877e-5	5.344915013e-7	-5.256362032e-5	8.828760595e-6
330.0	0.0002802302341	0.0	-0.000308054456	2.218598055e-5	5.323381907e-7	-5.254536752e-5	8.841854208e-6
331.0	0.0002820615523	0.0	-0.00030801176	2.220900237e-5	5.302450419e-7	-5.252467324e-5	8.854612729e-6
332.0	0.0002834891107	0.0	-0.000307959537	2.223072391e-5	5.28213553e-7	-5.250151332e-5	8.867007046e-6
333.0	0.0002845204714	0.0	-0.0003078975146	2.225109847e-5	5.262450628e-7	-5.24758689e-5	8.879009441e-6
334.0	0.0002851637356	0.0	-0.0003078254456	2.227008304e-5	5.243407532e-7	-5.244772632e-5	8.890593607e-6
335.0	0.0002854275147	0.0	-0.0003077431077	2.228763825e-5	5.2250165e-7	-5.241707706e-5	8.901734659e-6
336.0	0.0002853209017	0.0	-0.0003076503036	2.230372834e-5	5.207286255e-7	-5.238391757e-5	8.912409141e-6
337.0	0.0002848534421	0.0	-0.0003075468606	2.231832116e-5	5.190224006e-7	-5.234824917e-5	8.922595037e-6
338.0	0.000284035105	0.0	-0.0003074326302	2.233138811e-5	5.173835473e-7	-5.231007795e-5	8.932271772e-6
339.0	0.000282876254	0.0	-0.0003073074879	2.234290415e-5	5.158124914e-7	-5.22694146e-5	8.941420211e-6
340.0	0.0002813876177	0.0	-0.0003071713327	2.235284771e-5	5.143095153e-7	-5.22262743e-5	8.950022662e-6
341.0	0.0002795802613	0.0	-0.0003070240869	2.236120065e-5	5.128747616e-7	-5.218067656e-5	8.958062867e-6
342.0	0.0002774655571	0.0	-0.0003068656955	2.236794823e-5	5.115082358e-7	-5.213264512e-5	8.965525999e-6
343.0	0.000275055156	0.0	-0.0003066961257	2.237307903e-5	5.102098106e-7	-5.208220771e-5	8.972398651e-6
344.0	0.0002723609592	0.0	-0.0003065153667	2.237658493e-5	5.089792287e-7	-5.202939602e-5	8.978668827e-6
345.0	0.0002693950893	0.0	-0.0003063234287	2.237846095e-5	5.078161074e-7	-5.197424542e-5	8.984325925e-6
346.0	0.0002661698628	0.0	-0.0003061203429	2.23787053e-5	5.067199425e-7	-5.19167949e-5	8.989360724e-6
347.0	0.0002626977623	0.0	-0.0003059061605	2.23773192e-5	5.056901118e-7	-5.185708685e-5	8.993765366e-6
348.0	0.0002589914095	0.0	-0.0003056809523	2.237430688e-5	5.047258805e-7	-5.179516693e-5	8.997533336e-6
349.0	0.0002550635378	0.0	-0.0003054448081	2.236967543e-5	5.038264044e-7	-5.173108386e-5	9.000659438e-6
350.0	0.0002509269666	0.0	-0.000305197836	2.236343479e-5	5.029907352e-7	-5.166488932e-5	9.003139776e-6
351.0	0.0002465945751	0.0	-0.0003049401618	2.235559758e-5	5.022178249e-7	-5.159663773e-5	9.004971724e-6
352.0	0.0002420792774	0.0	-0.0003046719282	2.234617907e-5	5.015065302e-7	-5.152638609e-5	9.006153904e-6
353.0	0.0002373939971	0.0	-0.0003043932945	2.233519707e-5	5.008556176e-7	-5.145419381e-5	9.006686153e-6
354.0	0.0002325516439	0.0	-0.0003041044354	2.232267183e-5	5.002637678e-7	-5.138012258e-5	9.006569496e-6
355.0	0.0002275650897	0.0	-0.0003038055405	2.230862593e-5	4.997295808e-7	-5.130423614e-5	9.005806112e-6
356.0	0.0002224471462	0.0	-0.000303496814	2.22930842e-5	4.992515809e-7	-5.122660013e-5	9.004399306e-6
357.0	0.0002172105424	0.0	-0.0003031784731	2.227607363e-5	4.98828221e-7	-5.114728197e-5	9.002353468e-6
358.0	0.0002118679031	0.0	-0.0003028507482	2.225762322e-5	4.984578883e-7	-5.106635061e-5	8.999674047e-6
359.0	0.0002064317289	0.0	-0.0003025138814	2.223776392e-5	4.981389084e-7	-5.098387644e-5	8.996367505e-6
360.0	0.0002009143755	0.0	-0.0003021681264	2.221652852e-5	4.978695508e-7	-5.089993107e-5	8.992441288e-6
361.0	0.0001953280351	0.0	-0.0003018137471	2.219395152e-5	4.976480337e-7	-5.08145872e-5	8.987903784e-6
362.0	0.0001896847179	0.0	-0.0003014510176	2.217006903e-5	4.974725283e-7	-5.072791845e-5	8.982764287e-6
363.0	0.0001839962342	0.0	-0.0003010802207	2.214491871e-5	4.973411646e-7	-5.06399992e-5	8.977032955e-6
364.0	0.0001782741783	0.0	-0.0003007016478	2.211853959e-5	4.972520351e-7	-5.055090444e-5	8.970720771e-6
365.0	0.000172529912	0.0	-0.0003003155976	2.209097201e-5	4.972032005e-7	-5.046070959e-5	8.963839502e-6
366.0	0.00016677455	0.0	-0.000299922376	2.206225752e-5	4.971926935e-7	-5.036949041e-5	8.956401663e-6
367.0	0.000161018945	0.0	-0.0002995222947	2.203243872e-5	4.972185241e-7	-5.027732277e-5	8.948420466e-6
368.0	0.0001552736751	0.0	-0.0002991156709	2.200155924e-5	4.972786837e-7	-5.01842826e-5	8.939909788e-6
369.0	0.0001495490305	0.0	-0.0002987028264	2.196966355e-5	4.973711498e-7	-5.009044568e-5	8.930884126e-6
370.0	0.0001438550025	0.0	-0.0002982840872	2.19367969e-5	4.9749389e-7	-4.99958875e-5	8.921358552e-6
371.0	0.0001382012718	0.0	-0.0002978597823	2.190300524e-5	4.976448665e-7	-4.990068321e-5	8.911348675e-6
372.0	0.0001325971994	0.0	-0.0002974302434	2.186833505e-5	4.978220404e-7	-4.980490739e-5	8.900870601e-6
373.0	0.0001270518166	0.0	-0.0002969958041	2.183283331e-5	4.980233753e-7	-4.970863399e-5	8.889940884e-6
374.0	0.0001215738173	0.0	-0.0002965567991	2.179654736e-5	4.982468416e-7	-4.96119362e-5	8.878576492e-6
375.0	0.0001161715503	0.0	-0.0002961135639	2.175952482e-5	4.984904202e-7	-4.95148863e-5	8.866794762e-6
376.0	0.0001108530122	0.0	-0.000295666434	2.17218135e-5	4.987521061e-7	-4.94175556e-5	8.854613362e-6
377.0	0.0001056258424	0.0	-0.0002952157438	2.168346128e-5	4.990299119e-7	-4.932001431e-5	8.842050246e-6
378.0	0.0001004973174	0.0	-0.000294761827	2.164451606e-5	4.993218717e-7	-4.922233143e-5	8.829123619e-6
379.0	9.547434681e-5	0.0	-0.0002943050152	2.160502565e-5	4.996260436e-7	-4.912457467e-5	8.815851893e-6
380.0	9.05634697e-5	0.0	-0.0002938456375	2.156503766e-5	4.999405136e-7	-4.902681033e-5	8.802253653e-6
381.0	8.577085221e-5	0.0	-0.0002933840201	2.152459948e-5	5.002633983e-7	-4.892910326e-5	8.788347614e-6
382.0	8.110228538e-5	0.0	-0.0002929204859	2.148375812e-5	5.005928475e-7	-4.883151674e-5	8.774152586e-6
383.0	7.656318409e-5	0.0	-0.0002924553536	2.144256021e-5	5.009270477e-7	-4.87341124e-5	8.759687438e-6
384.0	7.21585865e-5	0.0	-0.0002919889374	2.140105187e-5	5.012642238e-7	-4.86369502e-5	8.744971061e-6
385.0	6.789315435e-5	0.0	-0.0002915215466	2.135927864e-5	5.016026422e-7	-4.854008828e-5	8.730022329e-6
386.0	6.37711739e-5	0.0	-0.0002910534852	2.131728545e-5	5.019406126e-7	-4.844358298e-5	8.714860074e-6
387.0	5.979655748e-5	0.0	-0.0002905850512	2.127511652e-5	5.022764906e-7	-4.834748872e-5	8.699503043e-6
388.0	5.597284578e-5	0.0	-0.0002901165365	2.123281529e-5	5.026086795e-7	-4.825185799e-5	8.683969871e-6
389.0	5.23032107e-5	0.0	-0.0002896482261	2.119042438e-5	5.029356319e-7	-4.815674128e-5	8.668279048e-6
390.0	4.879045888e-5	0.0	-0.0002891803985	2.114798554e-5	5.032558518e-7	-4.806218705e-5	8.65244889e-6
391.0	4.543703571e-5	0.0	-0.0002887133244	2.110553954e-5	5.035678961e-7	-4.796824166e-5	8.636497507e-6
392.0	4.224503001e-5	0.0	-0.0002882472671	2.106312619e-5	5.038703757e-7	-4.787494941e-5	8.620442778e-6
393.0	3.921617922e-5	0.0	-0.000287782482	2.102078425e-5	5.04161957e-7	-4.778235243e-5	8.604302323e-6
394.0	3.635187503e-5	0.0	-0.000287319216	2.097855138e-5	5.044413631e-7	-4.769049071e-5	8.588093473e-6
395.0	3.365316962e-5	0.0	-0.0002868577078	2.093646413e-5	5.047073745e-7	-4.759940205e-5	8.571833254e-6
396.0	3.112078232e-5	0.0	-0.0002863981873	2.089455787e-5	5.049588304e-7	-4.750912206e-5	8.555538353e-6
397.0	2.875510667e-5	0.0	-0.0002859408756	2.085286674e-5	5.051946287e-7	-4.741968417e-5	8.539225106e-6
398.0	2.655621799e-5	0.0	-0.0002854859846	2.081142369e-5	5.054137273e-7	-4.733111959e-5	8.522909468e-6
399.0	2.452388126e-5	0.0	-0.0002850337169	2.077026035e-5	5.056151441e-7	-4.724345732e-5	8.506606998e-6
400.0	2.265755946e-5	0.0	-0.0002845842658	2.07294071e-5	5.057979576e-7	-4.715672416e-5	8.490332839e-6
401.0	2.095642217e-5	0.0	-0.000284137815	2.068889295e-5	5.059613065e-7	-4.707094471e-5	8.474101701e-6
402.0	1.941935455e-5	0.0	-0.0002836945387	2.064874562e-5	5.061043906e-7	-4.698614138e-5	8.457927844e-6
403.0	1.804496659e-5	0.0	-0.0002832546012	2.060899144e-5	5.062264701e-7	-4.690233442e-5	8.441825063e-6
404.0	1.683160266e-5	0.0	-0.0002828181572	2.056965537e-5	5.063268657e-7	-4.681954193e-5	8.425806674e-6
405.0	1.577735129e-5	0.0	-0.0002823853514	2.0530761e-5	5.064049582e-7	-4.673777985e-5	8.409885505e-6
406.0	1.488005516e-5	0.0	-0.000281956319	2.049233049e-5	5.064601882e-7	-4.665706204e-5	8.394073877e-6
407.0	1.413732133e-5	0.0	-0.0002815311851	2.045438465e-5	5.064920554e-7	-4.657740026e-5	8.378383603e-6
408.0	1.354653161e-5	0.0	-0.000281110065	2.041694284e-5	5.065001183e-7	-4.649880425e-5	8.36282597e-6
409.0	1.31048531e-5	0.0	-0.0002806930642	2.038002305e-5	5.064839932e-7	-4.642128171e-5	8.347411741e-6
410.0	1.280924884e-5	0.0	-0.0002802802786	2.034364184e-5	5.064433538e-7	-4.634483838e-5	8.332151138e-6
411.0	1.265648862e-5	0.0	-0.0002798717943	2.030781439e-5	5.063779296e-7	-4.626947807e-5	8.317053845e-6
412.0	1.264315981e-5	0.0	-0.0002794676879	2.027255449e-5	5.062875059e-7	-4.619520266e-5	8.302129001e-6
413.0	1.276567826e-5	0.0	-0.0002790680264	2.023787452e-5	5.061719219e-7	-4.612201224e-5	8.287385194e-6
414.0	1.302029931e-5	0.0	-0.0002786728677	2.020378554e-5	5.060310699e-7	-4.604990504e-5	8.272830463e-6
415.0	1.34031287e-5	0.0	-0.0002782822601	2.01702972e-5	5.058648944e-7	-4.597887759e-5	8.258472295e-6
416.0	1.39101336e-5	0.0	-0.0002778962429	2.013741785e-5	5.056733902e-7	-4.590892468e-5	8.244317625e-6
417.0	1.453715355e-5	0.0	-0.0002775148467	2.010515451e-5	5.054566017e-7	-4.584003948e-5	8.230372838e-6
418.0	1.527991135e-5	0.0	-0.0002771380931	2.007351287e-5	5.052146211e-7	-4.577221355e-5	8.216643772e-6
419.0	1.613402392e-5	0.0	-0.000276765995	2.004249739e-5	5.049475872e-7	-4.570543693e-5	8.203135715e-6
420.0	1.709501308e-5	0.0	-0.0002763985573	2.001211123e-5	5.046556836e-7	-4.563969815e-5	8.18985342e-6
421.0	1.815831621e-5	0.0	-0.0002760357762	1.998235636e-5	5.043391375e-7	-4.557498437e-5	8.176801098e-6
422.0	1.931929682e-5	0.0	-0.0002756776404	1.995323351e-5	5.03998218e-7	-4.551128134e-5	8.163982432e-6
423.0	2.057325497e-5	0.0	-0.0002753241304	1.992474228e-5	5.036332345e-7	-4.544857355e-5	8.151400581e-6
424.0	2.191543756e-5	0.0	-0.0002749752196	1.989688109e-5	5.032445349e-7	-4.538684423e-5	8.139058187e-6
425.0	2.334104844e-5	0.0	-0.0002746308737	1.986964727e-5	5.02832504e-7	-4.532607544e-5	8.126957381e-6
426.0	2.484525834e-5	0.0	-0.0002742910516	1.984303708e-5	5.023975621e-7	-4.526624814e-5	8.115099799e-6
427.0	2.642321465e-5	0.0	-0.0002739557054	1.981704571e-5	5.019401626e-7	-4.520734224e-5	8.103486583e-6
428.0	2.807005096e-5	0.0	-0.0002736247807	1.979166738e-5	5.01460791e-7	-4.514933664e-5	8.092118398e-6
429.0	2.978089636e-5	0.0	-0.0002732982166	1.976689531e-5	5.009599626e-7	-4.509220936e-5	8.080995439e-6
430.0	3.155088459e-5	0.0	-0.0002729759464	1.974272179e-5	5.004382211e-7	-4.503593753e-5	8.070117444e-6
431.0	3.337516288e-5	0.0	-0.0002726578978	1.971913824e-5	4.998961364e-7	-4.498049751e-5	8.059483706e-6
432.0	3.524890057e-5	0.0	-0.0002723439929	1.969613519e-5	4.993343032e-7	-4.492586491e-5	8.049093085e-6
433.0	3.716729745e-5	0.0	-0.0002720341485	1.967370238e-5	4.987533393e-7	-4.487201471e-5	8.038944023e-6
434.0	3.912559188e-5	0.0	-0.0002717282769	1.965182876e-5	4.981538832e-7	-4.481892124e-5	8.029034555e-6
435.0	4.111906857e-5	0.0	-0.0002714262855	1.963050255e-5	4.975365931e-7	-4.476655833e-5	8.019362325e-6
436.0	4.314306616e-5	0.0	-0.0002711280776	1.960971126e-5	4.969021447e-7	-4.471489931e-5	8.009924598e-6
437.0	4.519298438e-5	0.0	-0.0002708335523	1.958944176e-5	4.962512295e-7	-4.466391709e-5	8.000718279e-6
438.0	4.726429108e-5	0.0	-0.0002705426051	1.956968032e-5	4.955845531e-7	-4.461358425e-5	7.991739921e-6
439.0	4.935252881e-5	0.0	-0.0002702551282	1.95504126e-5	4.949028337e-7	-4.456387305e-5	7.982985749e-6
440.0	5.145332118e-5	0.0	-0.0002699710103	1.953162375e-5	4.942068e-7	-4.451475549e-5	7.974451668e-6
441.0	5.356237889e-5	0.0	-0.0002696901376	1.951329845e-5	4.934971899e-7	-4.446620344e-5	7.966133283e-6
442.0	5.567550545e-5	0.0	-0.0002694123934	1.94954209e-5	4.927747489e-7	-4.44181886e-5	7.958025911e-6
