# (1)t	# (2) P[3<--1](t)	# (3) P[3<--2](t)	# (4) P[3<--3](t)	# (5) P[3<--4](t)	# (6) P[3<--5](t)	# (7) P[3<--6](t)	# (8) P[3<--7](t)
249.0	0.02229244718	0.08811964825	0.0	-0.03995074151	0.0003172489344	-0.0007018462225	0.002319859467
250.0	0.02239325748	0.08845594742	0.0	-0.04014354971	0.000317208123	-0.0007035022236	0.002330764947
251.0	0.02249415209	0.08879098772	0.0	-0.04033571461	0.0003171539227	-0.0007051719646	0.002341623192
252.0	0.02259512284	0.08912479185	0.0	-0.04052724796	0.0003170869311	-0.0007068559753	0.002352435344
253.0	0.0226961614	0.08945738357	0.0	-0.0407181616	0.0003170077504	-0.0007085547613	0.002363202569
254.0	0.02279725936	0.08978878769	0.0	-0.04090846746	0.0003169169857	-0.0007102688031	0.002373926054
255.0	0.02289840822	0.09011902995	0.0	-0.04109817748	0.0003168152445	-0.000711998555	0.002384607005
256.0	0.0229995994	0.09044813697	0.0	-0.04128730365	0.0003167031354	-0.0007137444432	0.002395246644
257.0	0.02310082426	0.09077613617	0.0	-0.04147585796	0.0003165812674	-0.0007155068653	0.002405846202
258.0	0.02320207415	0.09110305569	0.0	-0.04166385239	0.0003164502486	-0.0007172861889	0.002416406924
259.0	0.02330334039	0.09142892429	0.0	-0.04185129889	0.0003163106857	-0.0007190827501	0.002426930059
260.0	0.0234046143	0.09175377135	0.0	-0.04203820936	0.000316163183	-0.0007208968531	0.002437416863
261.0	0.02350588721	0.09207762671	0.0	-0.04222459566	0.0003160083416	-0.0007227287686	0.002447868589
262.0	0.02360715049	0.09240052066	0.0	-0.04241046955	0.0003158467585	-0.0007245787333	0.002458286493
263.0	0.02370839556	0.09272248385	0.0	-0.04259584271	0.0003156790259	-0.0007264469491	0.002468671827
264.0	0.0238096139	0.09304354721	0.0	-0.04278072671	0.0003155057306	-0.0007283335823	0.002479025834
265.0	0.02391079705	0.0933637419	0.0	-0.042965133	0.0003153274529	-0.0007302387628	0.002489349752
266.0	0.02401193667	0.09368309925	0.0	-0.04314907292	0.0003151447665	-0.0007321625843	0.002499644807
267.0	0.0241130245	0.09400165066	0.0	-0.04333255764	0.0003149582372	-0.0007341051031	0.002509912212
268.0	0.02421405241	0.0943194276	0.0	-0.04351559818	0.0003147684229	-0.0007360663385	0.002520153165
269.0	0.02431501239	0.09463646146	0.0	-0.0436982054	0.0003145758725	-0.0007380462725	0.002530368848
270.0	0.02441589658	0.0949527836	0.0	-0.04388038998	0.0003143811254	-0.0007400448498	0.002540560424
271.0	0.02451669726	0.0952684252	0.0	-0.04406216241	0.0003141847114	-0.0007420619781	0.002550729035
272.0	0.02461740689	0.09558341724	0.0	-0.04424353299	0.0003139871494	-0.000744097528	0.002560875801
273.0	0.02471801808	0.09589779048	0.0	-0.0444245118	0.0003137889476	-0.0007461513338	0.002571001818
274.0	0.02481852364	0.09621157535	0.0	-0.04460510873	0.0003135906027	-0.000748223194	0.002581108157
275.0	0.02491891656	0.09652480193	0.0	-0.04478533344	0.0003133925993	-0.0007503128718	0.002591195863
276.0	0.02501919003	0.09683749992	0.0	-0.04496519534	0.00031319541	-0.0007524200958	0.002601265951
277.0	0.02511933746	0.09714969858	0.0	-0.04514470364	0.0003129994943	-0.000754544561	0.002611319409
278.0	0.02521935245	0.09746142665	0.0	-0.04532386728	0.0003128052987	-0.00075668593	0.002621357194
279.0	0.02531922883	0.09777271239	0.0	-0.04550269498	0.0003126132561	-0.0007588438336	0.002631380231
280.0	0.02541896067	0.09808358346	0.0	-0.04568119518	0.0003124237858	-0.0007610178724	0.002641389415
281.0	0.02551854224	0.09839406695	0.0	-0.04585937609	0.0003122372927	-0.0007632076179	0.002651385605
282.0	0.02561796807	0.09870418931	0.0	-0.04603724563	0.0003120541674	-0.000765412614	0.00266136963
283.0	0.02571723292	0.0990139763	0.0	-0.0462148115	0.0003118747856	-0.0007676323781	0.002671342283
284.0	0.0258163318	0.09932345302	0.0	-0.04639208108	0.0003116995084	-0.0007698664031	0.002681304323
285.0	0.02591525996	0.09963264383	0.0	-0.04656906153	0.0003115286813	-0.0007721141584	0.002691256473
286.0	0.0260140129	0.09994157235	0.0	-0.0467457597	0.0003113626348	-0.0007743750921	0.002701199421
287.0	0.02611258637	0.1002502614	0.0	-0.04692218219	0.0003112016838	-0.0007766486322	0.002711133822
288.0	0.02621097637	0.1005587331	0.0	-0.0470983353	0.0003110461273	-0.0007789341885	0.002721060292
289.0	0.02630917916	0.1008670086	0.0	-0.04727422509	0.0003108962488	-0.0007812311544	0.002730979412
290.0	0.02640719125	0.1011751084	0.0	-0.04744985732	0.0003107523158	-0.0007835389084	0.00274089173
291.0	0.0265050094	0.1014830521	0.0	-0.04762523747	0.0003106145797	-0.0007858568162	0.002750797755
292.0	0.02660263062	0.1017908583	0.0	-0.04780037075	0.0003104832761	-0.0007881842321	0.002760697963
293.0	0.0267000522	0.1020985449	0.0	-0.0479752621	0.0003103586245	-0.0007905205012	0.002770592794
294.0	0.02679727164	0.1024061289	0.0	-0.04814991619	0.0003102408283	-0.0007928649607	0.002780482652
295.0	0.02689428672	0.1027136263	0.0	-0.0483243374	0.000310130075	-0.000795216942	0.00279036791
296.0	0.02699109544	0.1030210525	0.0	-0.04849852985	0.000310026536	-0.0007975757722	0.002800248903
297.0	0.02708769607	0.1033284216	0.0	-0.04867249738	0.0003099303669	-0.0007999407761	0.002810125935
298.0	0.02718408711	0.103635747	0.0	-0.04884624359	0.0003098417074	-0.0008023112775	0.002819999276
299.0	0.0272802673	0.1039430414	0.0	-0.0490197718	0.0003097606818	-0.0008046866011	0.002829869164
300.0	0.0273762356	0.1042503163	0.0	-0.04919308506	0.0003096873985	-0.0008070660738	0.002839735805
301.0	0.02747199123	0.1045575824	0.0	-0.04936618619	0.0003096219508	-0.0008094490266	0.002849599375
302.0	0.0275675336	0.1048648497	0.0	-0.04953907773	0.0003095644166	-0.0008118347959	0.002859460017
303.0	0.02766286238	0.1051721269	0.0	-0.04971176199	0.0003095148588	-0.0008142227247	0.002869317848
304.0	0.02775797741	0.1054794223	0.0	-0.04988424104	0.0003094733258	-0.0008166121645	0.002879172953
305.0	0.02785287879	0.105786743	0.0	-0.05005651669	0.0003094398511	-0.0008190024761	0.002889025392
306.0	0.02794756678	0.1060940953	0.0	-0.05022859055	0.0003094144544	-0.000821393031	0.002898875195
307.0	0.02804204188	0.1064014849	0.0	-0.05040046397	0.0003093971409	-0.0008237832127	0.002908722368
308.0	0.02813630476	0.1067089163	0.0	-0.0505721381	0.0003093879025	-0.0008261724176	0.00291856689
309.0	0.02823035628	0.1070163935	0.0	-0.05074361385	0.0003093867177	-0.0008285600563	0.002928408717
310.0	0.02832419748	0.1073239195	0.0	-0.05091489195	0.0003093935519	-0.0008309455543	0.002938247782
311.0	0.0284178296	0.1076314965	0.0	-0.0510859729	0.0003094083577	-0.0008333283528	0.002948083993
312.0	0.02851125401	0.107939126	0.0	-0.05125685701	0.0003094310758	-0.0008357079099	0.002957917239
313.0	0.02860447227	0.1082468088	0.0	-0.05142754441	0.0003094616345	-0.000838083701	0.002967747387
314.0	0.02869748609	0.108554545	0.0	-0.05159803502	0.000309499951	-0.0008404552196	0.002977574286
315.0	0.02879029731	0.1088623336	0.0	-0.0517683286	0.0003095459311	-0.0008428219779	0.002987397764
316.0	0.02888290793	0.1091701735	0.0	-0.05193842475	0.0003095994701	-0.0008451835074	0.002997217634
317.0	0.02897532009	0.1094780624	0.0	-0.05210832287	0.0003096604528	-0.000847539359	0.003007033692
318.0	0.02906753603	0.1097859976	0.0	-0.05227802225	0.0003097287545	-0.0008498891039	0.003016845716
319.0	0.02915955813	0.1100939758	0.0	-0.05244752198	0.0003098042407	-0.0008522323334	0.003026653473
320.0	0.02925138889	0.110401993	0.0	-0.05261682105	0.0003098867683	-0.0008545686596	0.003036456713
321.0	0.02934303089	0.1107100446	0.0	-0.0527859183	0.0003099761856	-0.0008568977153	0.003046255176
322.0	0.02943448681	0.1110181255	0.0	-0.05295481243	0.0003100723329	-0.0008592191543	0.00305604859
323.0	0.02952575945	0.11132623	0.0	-0.05312350204	0.0003101750431	-0.0008615326512	0.003065836671
324.0	0.02961685167	0.1116343519	0.0	-0.0532919856	0.0003102841417	-0.000863837902	0.003075619126
325.0	0.0297077664	0.1119424846	0.0	-0.0534602615	0.0003103994481	-0.0008661346232	0.003085395654
326.0	0.02979850666	0.1122506209	0.0	-0.05362832801	0.0003105207751	-0.0008684225525	0.003095165946
327.0	0.0298890755	0.1125587533	0.0	-0.05379618331	0.0003106479303	-0.0008707014482	0.003104929685
328.0	0.02997947607	0.1128668738	0.0	-0.05396382551	0.0003107807158	-0.0008729710891	0.003114686548
329.0	0.03006971153	0.113174974	0.0	-0.05413125263	0.0003109189294	-0.0008752312745	0.003124436209
330.0	0.03015978509	0.1134830452	0.0	-0.05429846265	0.0003110623644	-0.0008774818236	0.003134178335
331.0	0.0302497	0.1137910783	0.0	-0.05446545345	0.0003112108104	-0.0008797225754	0.003143912592
332.0	0.03033945954	0.1140990639	0.0	-0.05463222289	0.0003113640541	-0.0008819533883	0.003153638641
333.0	0.030429067	0.1144069925	0.0	-0.05479876876	0.0003115218789	-0.0008841741397	0.003163356144
334.0	0.0305185257	0.1147148539	0.0	-0.05496508882	0.0003116840662	-0.0008863847256	0.00317306476
335.0	0.03060783894	0.1150226382	0.0	-0.05513118081	0.0003118503955	-0.0008885850603	0.003182764148
336.0	0.03069701005	0.1153303349	0.0	-0.05529704241	0.0003120206447	-0.0008907750758	0.003192453969
337.0	0.03078604235	0.1156379335	0.0	-0.05546267132	0.0003121945909	-0.0008929547213	0.003202133882
338.0	0.03087493915	0.1159454233	0.0	-0.05562806519	0.0003123720106	-0.0008951239628	0.003211803551
339.0	0.03096370373	0.1162527933	0.0	-0.05579322169	0.00031255268	-0.0008972827825	0.003221462643
340.0	0.03105233936	0.1165600327	0.0	-0.05595813848	0.0003127363758	-0.0008994311784	0.003231110824
341.0	0.03114084929	0.1168671304	0.0	-0.05612281321	0.000312922875	-0.0009015691637	0.003240747769
342.0	0.03122923674	0.1171740753	0.0	-0.05628724356	0.0003131119561	-0.000903696766	0.003250373154
343.0	0.03131750488	0.1174808562	0.0	-0.05645142722	0.0003133033986	-0.0009058140271	0.003259986661
344.0	0.03140565684	0.117787462	0.0	-0.05661536191	0.0003134969842	-0.0009079210024	0.003269587978
345.0	0.03149369572	0.1180938814	0.0	-0.05677904535	0.0003136924963	-0.0009100177601	0.003279176798
346.0	0.03158162455	0.1184001033	0.0	-0.05694247531	0.0003138897212	-0.0009121043806	0.003288752822
347.0	0.03166944633	0.1187061165	0.0	-0.0571056496	0.0003140884478	-0.0009141809562	0.003298315758
348.0	0.03175716398	0.1190119101	0.0	-0.05726856607	0.0003142884682	-0.0009162475904	0.003307865318
349.0	0.03184478037	0.119317473	0.0	-0.0574312226	0.0003144895777	-0.000918304397	0.003317401227
350.0	0.0319322983	0.1196227943	0.0	-0.05759361714	0.0003146915757	-0.0009203515002	0.003326923215
351.0	0.0320197205	0.1199278633	0.0	-0.05775574766	0.0003148942653	-0.0009223890333	0.003336431022
352.0	0.03210704964	0.1202326693	0.0	-0.05791761223	0.0003150974539	-0.0009244171387	0.003345924394
353.0	0.0321942883	0.1205372019	0.0	-0.05807920895	0.0003153009534	-0.0009264359668	0.003355403091
354.0	0.03228143899	0.1208414508	0.0	-0.05824053599	0.0003155045805	-0.0009284456759	0.003364866879
355.0	0.03236850414	0.1211454058	0.0	-0.05840159159	0.0003157081567	-0.0009304464315	0.003374315535
356.0	0.0324554861	0.121449057	0.0	-0.05856237406	0.0003159115088	-0.0009324384057	0.003383748846
357.0	0.03254238713	0.1217523946	0.0	-0.05872288178	0.0003161144686	-0.0009344217766	0.003393166609
358.0	0.03262920941	0.1220554092	0.0	-0.05888311319	0.0003163168737	-0.0009363967279	0.00340256863
359.0	0.03271595503	0.1223580915	0.0	-0.05904306684	0.0003165185673	-0.0009383634484	0.003411954729
360.0	0.03280262599	0.1226604325	0.0	-0.05920274133	0.0003167193982	-0.0009403221315	0.003421324733
361.0	0.03288922419	0.1229624235	0.0	-0.05936213534	0.0003169192212	-0.0009422729745	0.003430678482
362.0	0.03297575147	0.1232640559	0.0	-0.05952124766	0.0003171178973	-0.0009442161782	0.003440015825
363.0	0.03306220954	0.1235653215	0.0	-0.05968007713	0.0003173152933	-0.0009461519468	0.003449336625
364.0	0.03314860004	0.1238662124	0.0	-0.05983862268	0.0003175112826	-0.0009480804869	0.003458640753
365.0	0.03323492451	0.124166721	0.0	-0.05999688335	0.0003177057444	-0.0009500020073	0.003467928091
366.0	0.0333211844	0.12446684	0.0	-0.06015485825	0.0003178985646	-0.0009519167187	0.003477198535
367.0	0.03340738104	0.1247665624	0.0	-0.06031254655	0.0003180896354	-0.0009538248329	0.003486451988
368.0	0.03349351572	0.1250658813	0.0	-0.06046994756	0.0003182788553	-0.0009557265629	0.003495688367
369.0	0.03357958958	0.1253647906	0.0	-0.06062706064	0.0003184661294	-0.0009576221221	0.003504907597
370.0	0.0336656037	0.125663284	0.0	-0.06078388523	0.0003186513691	-0.0009595117241	0.003514109617
371.0	0.03375155906	0.125961356	0.0	-0.0609404209	0.0003188344923	-0.0009613955821	0.003523294375
372.0	0.03383745655	0.126259001	0.0	-0.06109666726	0.0003190154233	-0.0009632739091	0.003532461828
373.0	0.03392329695	0.126556214	0.0	-0.06125262403	0.0003191940927	-0.000965146917	0.003541611946
374.0	0.03400908098	0.1268529903	0.0	-0.06140829101	0.0003193704376	-0.0009670148163	0.003550744708
375.0	0.03409480925	0.1271493255	0.0	-0.06156366809	0.0003195444012	-0.0009688778164	0.003559860103
376.0	0.03418048229	0.1274452155	0.0	-0.06171875523	0.0003197159331	-0.0009707361244	0.00356895813
377.0	0.03426610053	0.1277406566	0.0	-0.06187355249	0.000319884989	-0.0009725899456	0.003578038798
378.0	0.03435166435	0.1280356454	0.0	-0.06202806	0.0003200515307	-0.0009744394828	0.003587102124
379.0	0.034437174	0.1283301788	0.0	-0.06218227796	0.0003202155259	-0.0009762849362	0.003596148138
380.0	0.03452262969	0.1286242541	0.0	-0.06233620668	0.0003203769482	-0.0009781265029	0.003605176875
381.0	0.03460803152	0.1289178689	0.0	-0.06248984652	0.0003205357771	-0.0009799643772	0.00361418838
382.0	0.03469337954	0.1292110212	0.0	-0.06264319792	0.0003206919977	-0.0009817987498	0.003623182708
383.0	0.03477867369	0.1295037091	0.0	-0.06279626139	0.0003208456005	-0.0009836298079	0.00363215992
384.0	0.03486391387	0.1297959313	0.0	-0.06294903753	0.0003209965818	-0.000985457735	0.003641120087
385.0	0.03494909988	0.1300876865	0.0	-0.06310152699	0.0003211449427	-0.0009872827106	0.003650063287
386.0	0.03503423149	0.130378974	0.0	-0.0632537305	0.0003212906899	-0.0009891049101	0.003658989604
387.0	0.03511930835	0.1306697933	0.0	-0.06340564883	0.0003214338346	-0.0009909245047	0.003667899132
388.0	0.0352043301	0.1309601441	0.0	-0.06355728285	0.0003215743932	-0.0009927416611	0.003676791969
389.0	0.03528929628	0.1312500265	0.0	-0.06370863347	0.0003217123867	-0.0009945565415	0.003685668221
390.0	0.03537420639	0.1315394408	0.0	-0.06385970166	0.0003218478406	-0.0009963693035	0.003694528001
391.0	0.03545905987	0.1318283876	0.0	-0.06401048843	0.0003219807846	-0.0009981800996	0.003703371425
392.0	0.0355438561	0.1321168679	0.0	-0.06416099489	0.0003221112528	-0.0009999890779	0.003712198617
393.0	0.0356285944	0.1324048828	0.0	-0.06431122214	0.0003222392832	-0.001001796381	0.003721009707
394.0	0.03571327408	0.1326924337	0.0	-0.06446117138	0.0003223649177	-0.001003602147	0.003729804827
395.0	0.03579789436	0.1329795221	0.0	-0.06461084382	0.0003224882016	-0.001005406508	0.003738584115
396.0	0.03588245445	0.1332661501	0.0	-0.06476024074	0.000322609184	-0.001007209592	0.003747347715
397.0	0.03596695349	0.1335523196	0.0	-0.06490936344	0.0003227279171	-0.001009011521	0.003756095772
398.0	0.03605139061	0.133838033	0.0	-0.06505821327	0.0003228444562	-0.001010812412	0.003764828436
399.0	0.03613576488	0.1341232929	0.0	-0.0652067916	0.0003229588596	-0.001012612376	0.003773545861
400.0	0.03622007536	0.1344081019	0.0	-0.06535509986	0.0003230711882	-0.00101441152	0.003782248202
401.0	0.03630432106	0.1346924629	0.0	-0.06550313948	0.0003231815056	-0.001016209944	0.003790935618
402.0	0.03638850099	0.1349763791	0.0	-0.06565091194	0.0003232898777	-0.001018007744	0.003799608272
403.0	0.03647261412	0.1352598537	0.0	-0.06579841873	0.0003233963725	-0.00101980501	0.003808266325
404.0	0.03655665938	0.13554289	0.0	-0.06594566138	0.0003235010601	-0.001021601827	0.003816909942
405.0	0.03664063572	0.1358254918	0.0	-0.0660926414	0.0003236040124	-0.001023398274	0.003825539291
406.0	0.03672454204	0.1361076626	0.0	-0.06623936037	0.0003237053029	-0.001025194424	0.003834154537
407.0	0.03680837726	0.1363894064	0.0	-0.06638581985	0.0003238050065	-0.001026990348	0.00384275585
408.0	0.03689214024	0.136670727	0.0	-0.06653202141	0.0003239031995	-0.001028786107	0.003851343397
409.0	0.03697582989	0.1369516286	0.0	-0.06667796666	0.0003239999592	-0.001030581761	0.003859917348
410.0	0.03705944507	0.1372321152	0.0	-0.06682365718	0.0003240953638	-0.001032377362	0.00386847787
411.0	0.03714298465	0.1375121913	0.0	-0.06696909458	0.0003241894925	-0.001034172959	0.003877025134
412.0	0.03722644751	0.137791861	0.0	-0.06711428046	0.0003242824247	-0.001035968594	0.003885559305
413.0	0.03730983251	0.1380711289	0.0	-0.06725921643	0.0003243742407	-0.001037764305	0.003894080552
414.0	0.03739313854	0.1383499993	0.0	-0.06740390408	0.0003244650206	-0.001039560125	0.003902589039
415.0	0.03747636446	0.1386284769	0.0	-0.06754834503	0.000324554845	-0.001041356082	0.003911084931
416.0	0.03755950917	0.1389065661	0.0	-0.06769254085	0.0003246437942	-0.0010431522	0.003919568391
417.0	0.03764257156	0.1391842717	0.0	-0.06783649313	0.0003247319485	-0.001044948497	0.00392803958
418.0	0.03772555055	0.1394615982	0.0	-0.06798020345	0.0003248193878	-0.001046744989	0.003936498656
419.0	0.03780844504	0.1397385502	0.0	-0.06812367336	0.0003249061915	-0.001048541683	0.003944945777
420.0	0.03789125399	0.1400151325	0.0	-0.06826690442	0.0003249924385	-0.001050338587	0.003953381095
421.0	0.03797397634	0.1402913496	0.0	-0.06840989816	0.000325078207	-0.0010521357	0.003961804764
422.0	0.03805661106	0.1405672063	0.0	-0.06855265608	0.0003251635741	-0.00105393302	0.00397021693
423.0	0.03813915714	0.1408427072	0.0	-0.06869517968	0.0003252486162	-0.00105573054	0.003978617741
424.0	0.03822161361	0.1411178569	0.0	-0.06883747044	0.0003253334086	-0.001057528249	0.003987007338
425.0	0.03830397949	0.14139266	0.0	-0.06897952982	0.0003254180252	-0.001059326133	0.00399538586
426.0	0.03838625385	0.1416671209	0.0	-0.06912135923	0.0003255025389	-0.001061124172	0.004003753444
427.0	0.03846843577	0.1419412443	0.0	-0.06926296008	0.0003255870209	-0.001062922344	0.004012110221
428.0	0.03855052438	0.1422150345	0.0	-0.06940433376	0.0003256715412	-0.001064720625	0.004020456319
429.0	0.0386325188	0.142488496	0.0	-0.06954548161	0.0003257561679	-0.001066518986	0.004028791864
430.0	0.03871441821	0.1427616331	0.0	-0.06968640496	0.0003258409678	-0.001068317395	0.004037116976
431.0	0.03879622181	0.14303445	0.0	-0.0698271051	0.0003259260056	-0.001070115817	0.00404543177
432.0	0.03887792884	0.143306951	0.0	-0.0699675833	0.0003260113445	-0.001071914214	0.004053736361
433.0	0.03895953856	0.1435791401	0.0	-0.07010784078	0.0003260970456	-0.001073712545	0.004062030855
434.0	0.03904105026	0.1438510213	0.0	-0.07024787875	0.0003261831682	-0.001075510769	0.004070315357
435.0	0.03912246327	0.1441225986	0.0	-0.07038769838	0.0003262697694	-0.001077308838	0.004078589967
436.0	0.03920377696	0.1443938757	0.0	-0.07052730081	0.0003263569046	-0.001079106705	0.004086854779
437.0	0.03928499072	0.1446648565	0.0	-0.07066668714	0.0003264446267	-0.001080904321	0.004095109885
438.0	0.03936610399	0.1449355446	0.0	-0.07080585844	0.0003265329868	-0.001082701631	0.004103355371
439.0	0.03944711623	0.1452059435	0.0	-0.07094481574	0.0003266220335	-0.001084498584	0.004111591319
440.0	0.03952802694	0.1454760566	0.0	-0.07108356005	0.0003267118135	-0.001086295122	0.004119817806
441.0	0.03960883566	0.1457458871	0.0	-0.07122209233	0.0003268023711	-0.001088091188	0.004128034906
442.0	0.03968954196	0.1460154384	0.0	-0.0713604135	0.0003268937483	-0.001089886723	0.004136242687
443.0	0.03977014546	0.1462847134	0.0	-0.07149852448	0.0003269859849	-0.001091681666	0.004144441213
444.0	0.03985064579	0.1465537152	0.0	-0.07163642611	0.0003270791184	-0.001093475956	0.004152630544
445.0	0.03993104263	0.1468224464	0.0	-0.07177411923	0.000327173184	-0.00109526953	0.004160810735
446.0	0.0400113357	0.14709091	0.0	-0.07191160462	0.0003272682147	-0.001097062324	0.004168981837
447.0	0.04009152475	0.1473591083	0.0	-0.07204888305	0.0003273642409	-0.001098854274	0.004177143896
448.0	0.04017160956	0.1476270439	0.0	-0.07218595523	0.0003274612911	-0.001100645314	0.004185296955
449.0	0.04025158996	0.1478947191	0.0	-0.07232282184	0.0003275593912	-0.001102435378	0.004193441052
450.0	0.04033146578	0.1481621361	0.0	-0.07245948356	0.000327658565	-0.001104224401	0.004201576221
451.0	0.04041123693	0.148429297	0.0	-0.07259594098	0.000327758834	-0.001106012315	0.004209702491
452.0	0.04049090332	0.1486962038	0.0	-0.07273219471	0.0003278602174	-0.001107799054	0.004217819889
453.0	0.0405704649	0.1489628581	0.0	-0.07286824529	0.0003279627322	-0.001109584551	0.004225928435
454.0	0.04064992167	0.1492292618	0.0	-0.07300409325	0.0003280663934	-0.001111368739	0.004234028149
455.0	0.04072927363	0.1494954164	0.0	-0.07313973908	0.0003281712134	-0.001113151551	0.004242119044
456.0	0.04080852083	0.1497613233	0.0	-0.07327518323	0.0003282772031	-0.00111493292	0.004250201131
457.0	0.04088766335	0.1500269839	0.0	-0.07341042615	0.0003283843707	-0.001116712782	0.004258274416
458.0	0.0409667013	0.1502923993	0.0	-0.07354546822	0.0003284927228	-0.00111849107	0.004266338904
459.0	0.04104563481	0.1505575706	0.0	-0.07368030983	0.0003286022638	-0.00112026772	0.004274394594
460.0	0.04112446405	0.1508224988	0.0	-0.07381495131	0.000328712996	-0.001122042667	0.004282441483
461.0	0.04120318921	0.1510871846	0.0	-0.07394939298	0.0003288249202	-0.001123815847	0.004290479566
462.0	0.0412818105	0.1513516289	0.0	-0.07408363513	0.0003289380349	-0.001125587199	0.004298508833
463.0	0.04136032816	0.1516158322	0.0	-0.07421767803	0.000329052337	-0.001127356661	0.004306529271
464.0	0.04143874247	0.151879795	0.0	-0.07435152192	0.0003291678216	-0.001129124172	0.004314540866
465.0	0.04151705371	0.1521435177	0.0	-0.07448516701	0.0003292844822	-0.001130889672	0.0043225436
466.0	0.04159526219	0.1524070005	0.0	-0.0746186135	0.0003294023104	-0.001132653105	0.004330537453
467.0	0.04167336825	0.1526702437	0.0	-0.07475186156	0.0003295212964	-0.001134414412	0.004338522403
468.0	0.04175137224	0.1529332472	0.0	-0.07488491134	0.0003296414289	-0.001136173539	0.004346498424
469.0	0.04182927453	0.1531960111	0.0	-0.07501776298	0.000329762695	-0.001137930432	0.004354465491
470.0	0.04190707551	0.1534585353	0.0	-0.07515041658	0.0003298850804	-0.001139685038	0.004362423573
471.0	0.0419847756	0.1537208195	0.0	-0.07528287225	0.0003300085695	-0.001141437306	0.00437037264
472.0	0.04206237522	0.1539828634	0.0	-0.07541513006	0.0003301331455	-0.001143187187	0.004378312661
473.0	0.0421398748	0.1542446667	0.0	-0.07554719008	0.0003302587902	-0.001144934633	0.004386243599
474.0	0.04221727482	0.1545062288	0.0	-0.07567905234	0.0003303854844	-0.001146679599	0.004394165421
475.0	0.04229457572	0.1547675492	0.0	-0.0758107169	0.0003305132077	-0.00114842204	0.004402078088
476.0	0.04237177799	0.1550286273	0.0	-0.07594218376	0.0003306419388	-0.001150161915	0.004409981563
477.0	0.04244888213	0.1552894624	0.0	-0.07607345294	0.0003307716553	-0.001151899182	0.004417875807
478.0	0.04252588864	0.1555500538	0.0	-0.07620452444	0.0003309023339	-0.001153633803	0.004425760778
479.0	0.04260279802	0.1558104005	0.0	-0.07633539825	0.0003310339508	-0.001155365741	0.004433636436
480.0	0.0426796108	0.1560705018	0.0	-0.07646607434	0.0003311664809	-0.001157094962	0.00444150274
481.0	0.0427563275	0.1563303566	0.0	-0.0765965527	0.0003312998988	-0.001158821433	0.004449359646
482.0	0.04283294865	0.156589964	0.0	-0.07672683329	0.0003314341784	-0.001160545123	0.004457207112
483.0	0.0429094748	0.156849323	0.0	-0.07685691606	0.000331569293	-0.001162266004	0.004465045095
484.0	0.04298590647	0.1571084324	0.0	-0.07698680099	0.0003317052153	-0.001163984047	0.00447287355
485.0	0.04306224422	0.1573672911	0.0	-0.07711648801	0.0003318419176	-0.001165699229	0.004480692436
486.0	0.0431384886	0.1576258979	0.0	-0.07724597707	0.000331979372	-0.001167411526	0.004488501707
487.0	0.04321464015	0.1578842517	0.0	-0.07737526813	0.00033211755	-0.001169120918	0.00449630132
488.0	0.04329069942	0.1581423512	0.0	-0.07750436113	0.000332256423	-0.001170827385	0.004504091233
489.0	0.04336666696	0.1584001951	0.0	-0.07763325602	0.0003323959623	-0.001172530911	0.004511871402
490.0	0.04344254332	0.1586577821	0.0	-0.07776195274	0.0003325361388	-0.00117423148	0.004519641784
491.0	0.04351832904	0.158915111	0.0	-0.07789045124	0.0003326769235	-0.00117592908	0.004527402338
492.0	0.04359402467	0.1591721805	0.0	-0.07801875147	0.0003328182872	-0.001177623699	0.004535153022
493.0	0.04366963075	0.1594289891	0.0	-0.07814685338	0.000332960201	-0.001179315328	0.004542893795
494.0	0.0437451478	0.1596855356	0.0	-0.07827475693	0.0003331026358	-0.001181003959	0.004550624618
495.0	0.04382057637	0.1599418186	0.0	-0.07840246208	0.0003332455628	-0.001182689588	0.00455834545
496.0	0.04389591697	0.1601978367	0.0	-0.0785299688	0.0003333889532	-0.00118437221	0.004566056255
497.0	0.04397117012	0.1604535886	0.0	-0.07865727705	0.0003335327786	-0.001186051823	0.004573756994
498.0	0.04404633634	0.1607090729	0.0	-0.07878438682	0.0003336770107	-0.001187728427	0.004581447633
499.0	0.04412141612	0.1609642883	0.0	-0.07891129809	0.0003338216216	-0.001189402024	0.004589128134
500.0	0.04419640997	0.1612192335	0.0	-0.07903801085	0.0003339665839	-0.001191072616	0.004596798466
501.0	0.04427131836	0.1614739071	0.0	-0.07916452511	0.0003341118703	-0.00119274021	0.004604458596
502.0	0.04434614178	0.1617283078	0.0	-0.07929084086	0.000334257454	-0.00119440481	0.004612108492
503.0	0.0444208807	0.1619824343	0.0	-0.07941695814	0.0003344033089	-0.001196066425	0.004619748125
504.0	0.04449553556	0.1622362854	0.0	-0.07954287697	0.0003345494092	-0.001197725064	0.004627377467
505.0	0.04457010682	0.1624898597	0.0	-0.07966859738	0.0003346957296	-0.001199380738	0.00463499649
506.0	0.04464459491	0.1627431562	0.0	-0.07979411943	0.0003348422455	-0.00120103346	0.00464260517
507.0	0.04471900026	0.1629961734	0.0	-0.07991944317	0.0003349889329	-0.001202683243	0.004650203483
508.0	0.04479332329	0.1632489104	0.0	-0.08004456867	0.0003351357682	-0.001204330102	0.004657791407
