#t	#1	#2	#3	#4	#5	#6	#7
209.0	5.492092547189967e-5	-3.0071019755202544e-5	0.00022441351890583355	0.0	-3.278404080690563e-5	2.186683948331124e-5	-3.826892714930348e-5
210.0	5.459807846116353e-5	-3.002910230236196e-5	0.00022367643881011278	0.0	-3.24197726219155e-5	2.1732992219909243e-5	-3.838901275478636e-5
211.0	5.427681299273438e-5	-2.997755026521578e-5	0.00022292542032409122	0.0	-3.20273811007745e-5	2.1590809603042486e-5	-3.8505326280030234e-5
212.0	5.395755550017702e-5	-2.9916704614040274e-5	0.00022216158242656465	0.0	-3.160789355720619e-5	2.1440590149002405e-5	-3.861792564449983e-5
213.0	5.36407175426798e-5	-2.9846913517453315e-5	0.00022138603106639743	0.0	-3.116234414853363e-5	2.1282653183376653e-5	-3.872686013464731e-5
214.0	5.3326695532382256e-5	-2.9768531414780094e-5	0.00022059985740721124	0.0	-3.0691771942022736e-5	2.1117337363293217e-5	-3.883217046412362e-5
215.0	5.301587049183868e-5	-2.9681918114092814e-5	0.0002198041361649507	0.0	-3.019721916780962e-5	2.0944999152404718e-5	-3.893388892368107e-5
216.0	5.270860784109941e-5	-2.9587437916424677e-5	0.00021899992404038264	0.0	-2.9679729646057612e-5	2.076601125805812e-5	-3.9032039614144425e-5
217.0	5.2405257213943806e-5	-2.9485458766853824e-5	0.00021818825824865845	0.0	-2.9140347376081746e-5	2.0580761040466634e-5	-3.912663875544938e-5
218.0	5.210615230275091e-5	-2.9376351433089282e-5	0.00021737015514752855	0.0	-2.858011527478211e-5	2.038964890363551e-5	-3.921769506439349e-5
219.0	5.181161073138084e-5	-2.926048871165748e-5	0.00021654660896458036	0.0	-2.8000074050985704e-5	2.0193086676607004e-5	-3.930521019381333e-5
220.0	5.1521933955407685e-5	-2.9138244661022623e-5	0.0002157185906224977	0.0	-2.740126120172255e-5	1.999149599160083e-5	-3.93891792265309e-5
221.0	5.123740718933429e-5	-2.9009993863078874e-5	0.00021488704666431166	0.0	-2.6784710119536036e-5	1.9785306669800456e-5	-3.9469591216057404e-5
222.0	5.095829936011835e-5	-2.887611071196855e-5	0.00021405289827654844	0.0	-2.615144929707588e-5	1.9574955119979112e-5	-3.954642976772203e-5
223.0	5.0684863086515774e-5	-2.873696873066388e-5	0.00021321704041011742	0.0	-2.5502501617460948e-5	1.936088275807274e-5	-3.9619673652920184e-5
224.0	5.041733468366083e-5	-2.8592939915278523e-5	0.00021238034099772257	0.0	-2.483888371874882e-5	1.9143534454504442e-5	-3.968929744954992e-5
225.0	5.015593419222414e-5	-2.844439410735354e-5	0.00021154364026642526	0.0	-2.416160542163466e-5	1.8923357016412556e-5	-3.9755272201483014e-5
226.0	4.9900865431641776e-5	-2.8291698392727758e-5	0.00021070775014216635	0.0	-2.347166920880666e-5	1.8700797707481678e-5	-3.981756609203156e-5
227.0	4.965231607672142e-5	-2.813521652798095e-5	0.00020987345374521438	0.0	-2.2770069747108646e-5	1.8476302813505666e-5	-3.987614512395048e-5
228.0	4.941045775711152e-5	-2.797530839347201e-5	0.00020904150497337866	0.0	-2.20577934427146e-5	1.8250316256528354e-5	-3.993097380104826e-5
229.0	4.917544617903557e-5	-2.7812329472829896e-5	0.00020821262817043797	0.0	-2.1335818020870505e-5	1.8023278262105296e-5	-3.998201580576786e-5
230.0	4.894742126865668e-5	-2.764663035866903e-5	0.00020738751787685185	0.0	-2.0605112122417663e-5	1.7795624083610716e-5	-4.002923466745181e-5
231.0	4.8726507336319495e-5	-2.747855628438103e-5	0.00020656683865952118	0.0	-1.986663491018873e-5	1.7567782787312543e-5	-4.007259441618357e-5
232.0	4.8512813261111645e-5	-2.7308446681279645e-5	0.00020575122501700219	0.0	-1.912133567870033e-5	1.734017609999049e-5	-4.011206021828291e-5
233.0	4.8306432695157144e-5	-2.7136634760602044e-5	0.0002049412813567014	0.0	-1.837015346146916e-5	1.711321732104653e-5	-4.0147598989601185e-5
234.0	4.8107444286781205e-5	-2.696344712038488e-5	0.00020413758204047242	0.0	-1.7614016631539036e-5	1.688731030197918e-5	-4.017917998237347e-5
235.0	4.791591192211535e-5	-2.6789203376372577e-5	0.00020334067149495373	0.0	-1.6853842490682056e-5	1.6662848493477787e-5	-4.020677534300907e-5
236.0	4.7731884984352566e-5	-2.6614215816751344e-5	0.0002025510643828822	0.0	-1.6090536844070446e-5	1.6440214061677623e-5	-4.023036063758577e-5
237.0	4.755539862990056e-5	-2.643878908030651e-5	0.00020176924583146648	0.0	-1.5324993557801734e-5	1.6219777074207842e-5	-4.024991534250612e-5
238.0	4.7386474080512426e-5	-2.6263219857669602e-5	0.00020099567171368712	0.0	-1.4558094097587337e-5	1.6001894756459372e-5	-4.0265423298021385e-5
239.0	4.7225118931256176e-5	-2.6087796614660534e-5	0.0002002307689792965	0.0	-1.3790707046331895e-5	1.5786910816542092e-5	-4.0276873123718635e-5
240.0	4.707132747291228e-5	-2.591279933789251e-5	0.00019947493603100056	0.0	-1.3023687600907505e-5	1.557515483995796e-5	-4.0284258593646e-5
241.0	4.692508102853854e-5	-2.5738499301797705e-5	0.00019872854314263516	0.0	-1.2257877047180884e-5	1.5366941752259602e-5	-4.028757897061047e-5
242.0	4.678634830332718e-5	-2.5565158856759785e-5	0.00019799193291552934	0.0	-1.149410221381399e-5	1.5162571348988115e-5	-4.028683929869166e-5
243.0	4.6655085746948766e-5	-2.5393031237930444e-5	0.00019726542076939756	0.0	-1.073317490573344e-5	1.4962327891637309e-5	-4.0282050653516976e-5
244.0	4.6531237927330485e-5	-2.522236039435858e-5	0.00019654929546382847	0.0	-9.975891318998814e-6	1.476647976821157e-5	-4.027323035011823e-5
245.0	4.641473791556513e-5	-2.5053380837763376e-5	0.00019584381964767004	0.0	-9.223031438015048e-6	1.4575279216183865e-5	-4.026040210881689e-5
246.0	4.630550768088894e-5	-2.4886317510625548e-5	0.00019514923043266355	0.0	-8.475358417576417e-6	1.4388962106162419e-5	-4.024359617941935e-5
247.0	4.6203458494910933e-5	-2.4721385673170984e-5	0.00019446573998820014	0.0	-7.73361795215053e-6	1.4207747784224454e-5	-4.022284942437702e-5
248.0	4.610849134452638e-5	-2.45587908087603e-5	0.00019379353615457364	0.0	-6.998537634695014e-6	1.403183897066517e-5	-4.0198205361808915e-5
249.0	4.6020497352559984e-5	-2.439872854730593e-5	0.00019313278307169122	0.0	-6.270826308155844e-6	1.386142171292983e-5	-4.016971416942234e-5
250.0	4.593935820521509e-5	-2.424138460628316e-5	0.00019248362182041237	0.0	-5.551173412913879e-6	1.3696665390262797e-5	-4.013743265066637e-5
251.0	4.5864946585372924e-5	-2.4086934748880376e-5	0.00019184617107380981	0.0	-4.840248333641119e-6	1.3537722767445985e-5	-4.010142416465153e-5
252.0	4.5797126611671406e-5	-2.3935544758808833e-5	0.0001912205277571498	0.0	-4.138699747816709e-6	1.3384730095235842e-5	-4.006175852129292e-5
253.0	4.573575428161642e-5	-2.378737043140918e-5	0.00019060676771304018	0.0	-3.4471549807426696e-6	1.3237807254720969e-5	-4.001851184359133e-5
254.0	4.568067791863196e-5	-2.3642557580610167e-5	0.00019000494637084025	0.0	-2.7662193694976362e-6	1.3097057943214293e-5	-3.997176639867599e-5
255.0	4.563173862200517e-5	-2.3501242061339137e-5	0.00018941509941814902	0.0	-2.096475639712815e-6	1.29625698990266e-5	-3.992161039958381e-5
256.0	4.5588770718888854e-5	-2.3363549806955714e-5	0.000188837243472674	0.0	-1.4384832987254012e-6	1.2834415162475786e-5	-3.98681377798024e-5
257.0	4.555160221722937e-5	-2.322959688121423e-5	0.00018827137675249015	0.0	-7.927780489412134e-7	1.2712650370236639e-5	-3.981144794289516e-5
258.0	4.5520055259615614e-5	-2.309948954441999e-5	0.00018771747974452032	0.0	-1.598712237579193e-7	1.2597317080988959e-5	-3.975164548887003e-5
259.0	4.5493946576611764e-5	-2.2973324333262797e-5	0.00018717551586908026	0.0	4.5975074986627737e-7	1.2488442129366758e-5	-3.9688839919836546e-5
260.0	4.547308793911588e-5	-2.2851188153947682e-5	0.00018664543213990132	0.0	1.0656268594412933e-6	1.2386038005972784e-5	-3.962314532689669e-5
261.0	4.545728660905908e-5	-2.273315838822224e-5	0.0001861271598188307	0.0	1.6573219826110349e-6	1.2290103261115783e-5	-3.9554680060374755e-5
262.0	4.5446345787583705e-5	-2.2619303011841633e-5	0.00018562061506424793	0.0	2.2344273274559433e-6	1.2200622929803275e-5	-3.9483566385616916e-5
263.0	4.544006505982521e-5	-2.2509680724972343e-5	0.00018512569957234787	0.0	2.7965608346671465e-6	1.211756897551165e-5	-3.940993012665829e-5
264.0	4.5438240835634775e-5	-2.2404341094075877e-5	0.0001846423012108124	0.0	3.3433675392570814e-6	1.2040900750509889e-5	-3.933390029983465e-5
265.0	4.544066678608334e-5	-2.2303324705005694e-5	0.000184170294645199	0.0	3.874519889941348e-6	1.1970565471167103e-5	-3.925560873896706e-5
266.0	4.544713427429987e-5	-2.220666332659851e-5	0.00018370954195658703	0.0	4.389718023564594e-6	1.1906498705346754e-5	-3.9175189714781865e-5
267.0	4.545743278064634e-5	-2.211438008454509e-5	0.00018325989325116177	0.0	4.888689993166198e-6	1.1848624870638269e-5	-3.9092779549959237e-5
268.0	4.5471350321342124e-5	-2.2026489644993953e-5	0.00018282118726118586	0.0	5.371191947856813e-6	1.1796857741254046e-5	-3.900851623192075e-5
269.0	4.5488673859902695e-5	-2.1942998407401127e-5	0.00018239325193720532	0.0	5.8370082631206744e-6	1.1751100961733524e-5	-3.892253902524147e-5
270.0	4.5509189710543276e-5	-2.1863904705988426e-5	0.0001819759050310495	0.0	6.285951620464078e-6	1.1711248565352112e-5	-3.883498808568706e-5
271.0	4.553268393377193e-5	-2.1789199019734857e-5	0.00018156895467073828	0.0	6.717863035616238e-6	1.167718549662413e-5	-3.8746004076807e-5
272.0	4.555894272286942e-5	-2.1718864190011135e-5	0.00018117219992621367	0.0	7.132611834534496e-6	1.1648788135335392e-5	-3.865572779141179e-5
273.0	4.558775278121539e-5	-2.165287564563009e-5	0.00018078543136663524	0.0	7.530095576751584e-6	1.1625924821279848e-5	-3.856429977897418e-5
274.0	4.561890168990644e-5	-2.1591201634798614e-5	0.00018040843160922008	0.0	7.910239925754478e-6	1.1608456378236185e-5	-3.847185998043896e-5
275.0	4.565217826514383e-5	-2.1533803463436983e-5	0.0001800409758596443	0.0	8.272998466392e-6	1.1596236635799887e-5	-3.837854737183877e-5
276.0	4.5687372904815105e-5	-2.1480635739241653e-5	0.00017968283244386665	0.0	8.618352469699956e-6	1.1589112947610815e-5	-3.828449961808875e-5
277.0	4.5724277924103874e-5	-2.1431646621134023e-5	0.00017933376333183714	0.0	8.946310605501724e-6	1.1586926705179574e-5	-3.8189852737863364e-5
278.0	4.576268787989028e-5	-2.1386778073702464e-5	0.0001789935246534088	0.0	9.256908603237766e-6	1.1589513846468102e-5	-3.8094740780464685e-5
279.0	4.580239988325188e-5	-2.1345966125862298e-5	0.0001786618672059983	0.0	9.550208862186527e-6	1.159670535770493e-5	-3.799929551596317e-5
280.0	4.584321390011718e-5	-2.130914113353139e-5	0.00017833853695468216	0.0	9.826300011615901e-6	1.1608327768114185e-5	-3.7903646139110125e-5
281.0	4.588493303961781e-5	-2.1276228045688142e-5	0.00017802327552452746	0.0	1.0085296422182948e-5	1.1624203636458416e-5	-3.780791898794107e-5
282.0	4.5927363829863734e-5	-2.1247146673273413e-5	0.00017771582068518534	0.0	1.03273376700284e-5	1.1644152028577333e-5	-3.7712237277769814e-5
283.0	4.597031648079993e-5	-2.122181196027528e-5	0.00017741590682749682	0.0	1.0552587955501748e-5	1.1667988984981436e-5	-3.76167208512335e-5
284.0	4.6013605134458454e-5	-2.1200134257036112e-5	0.00017712326543308125	0.0	1.0761235476971393e-5	1.1695527978778664e-5	-3.752148594440803e-5
285.0	4.605704810189259e-5	-2.1182019594691793e-5	0.0001768376255358436	0.0	1.095349176285182e-5	1.1726580362355627e-5	-3.742664496988791e-5
286.0	4.6100468087024574e-5	-2.116736996067102e-5	0.00017655871417606345	0.0	1.112959096275135e-5	1.1760955802981286e-5	-3.733230631680772e-5
287.0	4.614369239718943e-5	-2.1156083574663593e-5	0.00017628625684681332	0.0	1.128978909996814e-5	1.1798462706677635e-5	-3.723857416815123e-5
288.0	4.618655314027354e-5	-2.1148055164549583e-5	0.00017601997793253855	0.0	1.1434363287535775e-5	1.1838908629903444e-5	-3.714554833551004e-5
289.0	4.622888740830406e-5	-2.1143176241641402e-5	0.00017575960113942667	0.0	1.1563610910634056e-5	1.1882100678453378e-5	-3.705332411142557e-5
290.0	4.627053744770145e-5	-2.1141335375121303e-5	0.00017550484991793875	0.0	1.1677848776659837e-5	1.1927845893766753e-5	-3.6961992139134283e-5
291.0	4.631135081608816e-5	-2.1142418465049645e-5	0.00017525544787705524	0.0	1.177741223583323e-5	1.1975951626134335e-5	-3.68716382997168e-5
292.0	4.635118052565957e-5	-2.1146309013468372e-5	0.00017501111918997216	0.0	1.1862654274878385e-5	1.2026225894528287e-5	-3.6782343616543796e-5
293.0	4.6389885173250323e-5	-2.115288839333212e-5	0.00017477158899127334	0.0	1.1933944585680262e-5	1.2078477733085859e-5	-3.6694184176766074e-5
294.0	4.642732905711072e-5	-2.1162036114739906e-5	0.0001745365837651434	0.0	1.1991668611785387e-5	1.2132517523951478e-5	-3.660723106964486e-5
295.0	4.646338228048168e-5	-2.1173630087997388e-5	0.00017430583172428963	0.0	1.2036226575539573e-5	1.2188157316308357e-5	-3.652155034139604e-5
296.0	4.649792084209468e-5	-2.1187546883041103e-5	0.0001740790631791771	0.0	1.206803248881916e-5	1.2245211131457402e-5	-3.643720296615855e-5
297.0	4.6530826713885625e-5	-2.120366198528364e-5	0.00017385601089790333	0.0	1.2087513148205117e-5	1.2303495254412337e-5	-3.635424483263541e-5
298.0	4.656198790591641e-5	-2.1221850046961334e-5	0.00017363641045562477	0.0	1.2095107119354545e-5	1.2362828511365006e-5	-3.627272674598517e-5
299.0	4.6591298518801145e-5	-2.1241985134039457e-5	0.00017342000057377787	0.0	1.2091263711516e-5	1.2423032533490273e-5	-3.619269444446579e-5
300.0	4.66186587837929e-5	-2.126394096819277e-5	0.0001732065234485778	0.0	1.207644194531667e-5	1.2483932006965232e-5	-3.611418863029697e-5
301.0	4.664397509075385e-5	-2.12875911635209e-5	0.00017299572506841832	0.0	1.2051109516463815e-5	1.2545354909253137e-5	-3.603724501417897e-5
302.0	4.6667160004264536e-5	-2.131280945753076e-5	0.0001727873555196684	0.0	1.20157417586705e-5	1.2607132731607657e-5	-3.596189437278004e-5
303.0	4.6688132268154014e-5	-2.1339469936487653e-5	0.00017258116928104095	0.0	1.1970820606544749e-5	1.2669100688282014e-5	-3.588816261867395e-5
304.0	4.6706816798715323e-5	-2.1367447254541207e-5	0.0001723769255058012	0.0	1.1916833562346642e-5	1.2731097912278536e-5	-3.581607088197712e-5
305.0	4.672314466688861e-5	-2.1396616846507246e-5	0.00017217438829168392	0.0	1.1854272668379697e-5	1.2792967637909807e-5	-3.574563560306627e-5
306.0	4.67370530696989e-5	-2.1426855134096357e-5	0.00017197332693825751	0.0	1.178363348718763e-5	1.2854557370358996e-5	-3.567686863571913e-5
307.0	4.674848529126015e-5	-2.1458039725306e-5	0.00017177351619137825	0.0	1.1705414092142402e-5	1.2915719042369131e-5	-3.560977735994997e-5
308.0	4.675739065370287e-5	-2.149004960671313e-5	0.0001715747364743926	0.0	1.1620114070977892e-5	1.2976309158227053e-5	-3.554436480378449e-5
309.0	4.6763724458379875e-5	-2.152276532850633e-5	0.00017137677410589334	0.0	1.1528233544346953e-5	1.3036188925290746e-5	-3.548062977322636e-5
310.0	4.6767447917611186e-5	-2.1556069182312336e-5	0.0001711794215040712	0.0	1.1430272200255138e-5	1.3095224373436784e-5	-3.541856698988787e-5
311.0	4.6768528077443485e-5	-2.1589845371340756e-5	0.0001709824773770737	0.0	1.1326728348126616e-5	1.3153286462443016e-5	-3.535816723530191e-5
312.0	4.676693773167152e-5	-2.1623980172974486e-5	0.00017078574689950515	0.0	1.1218097992962718e-5	1.3210251177720513e-5	-3.529941750141725e-5
313.0	4.676265532752605e-5	-2.1658362093580832e-5	0.00017058904187477656	0.0	1.1104873931994735e-5	1.3265999614576312e-5	-3.524230114648957e-5
314.0	4.6755664863416426e-5	-2.169288201543758e-5	0.0001703921808832084	0.0	1.0987544875619504e-5	1.33204180512715e-5	-3.518679805564116e-5
315.0	4.6745955779206614e-5	-2.1727433335610827e-5	0.0001701949894157054	0.0	1.0866594594804193e-5	1.3373398011128743e-5	-3.513288480525829e-5
316.0	4.6733522839190766e-5	-2.176191209698509e-5	0.00016999729999321548	0.0	1.0742501094849522e-5	1.3424836314078667e-5	-3.508053483087371e-5
317.0	4.6718366008381286e-5	-2.1796217111145352e-5	0.00016979895227170843	0.0	1.0615735818527298e-5	1.3474635117828518e-5	-3.502971859753909e-5
318.0	4.6700490322358985e-5	-2.1830250073224033e-5	0.00016959979313280774	0.0	1.0486762878985451e-5	1.35227019489896e-5	-3.498040377223693e-5
319.0	4.667990575109047e-5	-2.1863915668671163e-5	0.00016939967676007136	0.0	1.0356038323797925e-5	1.35689497244363e-5	-3.493255539766703e-5
320.0	4.6656627057128385e-5	-2.1897121671924245e-5	0.00016919846470097704	0.0	1.0224009431419081e-5	1.3613296763183944e-5	-3.488613606677416e-5
321.0	4.663067364867476e-5	-2.1929779036964166e-5	0.00016899602591471713	0.0	1.0091114041325124e-5	1.3655666789094922e-5	-3.4841106097323974e-5
322.0	4.6602069427824504e-5	-2.1961801979850437e-5	0.00016879223680596695	0.0	9.957779918310264e-6	1.3695988924724874e-5	-3.479742370607301e-5
323.0	4.6570842634306694e-5	-2.1993108053317478e-5	0.00016858698124481237	0.0	9.824424151430834e-6	1.3734197676596318e-5	-3.475504518206831e-5
324.0	4.6537025685296926e-5	-2.2023618213400755e-5	0.00016838015057299487	0.0	9.691452588990242e-6	1.3770232912210914e-5	-3.471392505836319e-5
325.0	4.650065501149965e-5	-2.2053256878244123e-5	0.00016817164359670674	0.0	9.559259309457464e-6	1.3804039829069205e-5	-3.4674016281870106e-5
326.0	4.646177088997101e-5	-2.2081951979136513e-5	0.00016796136656617208	0.0	9.428226129114515e-6	1.3835568915998725e-5	-3.4635270380788034e-5
327.0	4.642041727409095e-5	-2.210963500386963e-5	0.00016774923314229887	0.0	9.298722146828062e-6	1.3864775907095459e-5	-3.4597637629161264e-5
328.0	4.63766416211747e-5	-2.213624103252889e-5	0.0001675351643507812	0.0	9.17110332635091e-6	1.3891621728619417e-5	-3.4561067208075534e-5
329.0	4.6330494717757224e-5	-2.2161708765901682e-5	0.00016731908852386803	0.0	9.04571211550624e-6	1.3916072439021397e-5	-3.452550736343769e-5
330.0	4.6282030503299846e-5	-2.2185980546570743e-5	0.00016710094123027628	0.0	8.92287710314143e-6	1.3938099162515165e-5	-3.449090555965506e-5
331.0	4.6231305892423226e-5	-2.220900237286924e-5	0.00016688066519352356	0.0	8.802912713265399e-6	1.3957678016381316e-5	-3.445720862913238e-5
332.0	4.617838059608956e-5	-2.223072390583459e-5	0.00016665821019910397	0.0	8.686118936399855e-6	1.3974790032299563e-5	-3.442436291724777e-5
333.0	4.6123316942107486e-5	-2.22510984693193e-5	0.00016643353299090113	0.0	8.572781097927124e-6	1.3989421071993031e-5	-3.439231442253686e-5
334.0	4.606617969542109e-5	-2.2270083043445244e-5	0.00016620659715739565	0.0	8.463169663153606e-6	1.4001561737524582e-5	-3.4361008931789456e-5
335.0	4.60070358783081e-5	-2.228763825157899e-5	0.00016597737300796773	0.0	8.357540078414079e-6	1.4011207276410286e-5	-3.4330392150032334e-5
336.0	4.5945954590906194e-5	-2.2303728341012298e-5	0.00016574583743981969	0.0	8.256132647788768e-6	1.4018357481857892e-5	-3.4300409825171887e-5
337.0	4.588300683243188e-5	-2.231832115754655e-5	0.00016551197379601872	0.0	8.159172444888375e-6	1.402301658841381e-5	-3.4271007867133036e-5
338.0	4.58182653232812e-5	-2.2331388114156902e-5	0.0001652757717150515	0.0	8.06686925898924e-6	1.4025193163198775e-5	-3.424213246147225e-5
339.0	4.57518043283891e-5	-2.2342904153947266e-5	0.00016503722697241969	0.0	7.979417574840819e-6	1.4024899993023783e-5	-3.421373017733047e-5
340.0	4.5683699482177424e-5	-2.2352847707619417e-5	0.0001647963413148286	0.0	7.896996585291515e-6	1.4022153967660596e-5	-3.4185748069659866e-5
341.0	4.561402761543323e-5	-2.236120064570013e-5	0.0001645531222875619	0.0	7.819770235769578e-6	1.401697595956435e-5	-3.415813377568555e-5
342.0	4.5542866584086274e-5	-2.2367948225653824e-5	0.00016430758305521588	0.0	7.747887299785641e-6	1.4009390700068532e-5	-3.413083560575123e-5
343.0	4.5470295100519884e-5	-2.2373079034215374e-5	0.00016405974221670957	0.0	7.681481484320562e-6	1.3999426652556283e-5	-3.410380262838109e-5
344.0	4.539639256739487e-5	-2.2376584925075048e-5	0.0001638096236147751	0.0	7.620671564205512e-6	1.398711588263589e-5	-3.407698474973918e-5
345.0	4.5321238914319936e-5	-2.2378460952169333e-5	0.00016355725614053442	0.0	7.565561544386952e-6	1.3972493925612148e-5	-3.4050332787487435e-5
346.0	4.524491443761187e-5	-2.2378705298810916e-5	0.0001633026735336869	0.0	7.516240848919975e-6	1.3955599651490077e-5	-3.402379853912987e-5
347.0	4.516749964347536e-5	-2.2377319202955042e-5	0.00016304591417897165	0.0	7.472784535306267e-6	1.3936475127838957e-5	-3.399733484490353e-5
348.0	4.508907509455169e-5	-2.237430687870803e-5	0.00016278702089906754	0.0	7.435253533328956e-6	1.3915165480510455e-5	-3.3970895645424235e-5
349.0	4.500972126023668e-5	-2.236967543441486e-5	0.00016252604074470033	0.0	7.403694906846344e-6	1.3891718752609745e-5	-3.3944436034151906e-5
350.0	4.492951837087343e-5	-2.236343478751383e-5	0.00016226302478232886	0.0	7.378142137430253e-6	1.3866185761860466e-5	-3.3917912304835024e-5
351.0	4.484854627596565e-5	-2.235559757637035e-5	0.00016199802787984346	0.0	7.358615428658e-6	1.3838619956539488e-5	-3.3891281994094665e-5
352.0	4.476688430661846e-5	-2.2346179069344116e-5	0.00016173110849079857	0.0	7.3451220297044675e-6	1.3809077270234002e-5	-3.386450391929552e-5
353.0	4.468461114239486e-5	-2.233519707135589e-5	0.00016146232843772693	0.0	7.337656576783572e-6	1.3777615975676799e-5	-3.383753821187286e-5
354.0	4.4601804682723424e-5	-2.2322671828192715e-5	0.00016119175269498277	0.0	7.336201451101197e-6	1.3744296537871999e-5	-3.3810346346302844e-5
355.0	4.451854192281435e-5	-2.2308625928649227e-5	0.0001609194491712599	0.0	7.3407271525026515e-6	1.3709181466518377e-5	-3.37828911649302e-5
356.0	4.443489883443804e-5	-2.2293084204915513e-5	0.00016064548849263028	0.0	7.351192686815476e-6	1.367233516821199e-5	-3.375513689880206e-5
357.0	4.435095025148643e-5	-2.227607363128383e-5	0.00016036994378616702	0.0	7.367545966179571e-6	1.3633823798401936e-5	-3.3727049184723505e-5
358.0	4.426676976048292e-5	-2.2257623221451995e-5	0.00016009289046470306	0.0	7.3897242208672626e-6	1.359371511338562e-5	-3.369859507872445e-5
359.0	4.418242959613527e-5	-2.2237763924653466e-5	0.00015981440601310466	0.0	7.417654421264112e-6	1.355207832255536e-5	-3.3669743066121565e-5
360.0	4.409800054205882e-5	-2.2216528520907532e-5	0.00015953456977660398	0.0	7.451253708426867e-6	1.3508983941199827e-5	-3.364046306839017e-5
361.0	4.401355183654522e-5	-2.219395151540328e-5	0.0001592534627511344	0.0	7.490429832796806e-6	1.346450364377581e-5	-3.3610726447030336e-5
362.0	4.392915108360254e-5	-2.217006903242084e-5	0.00015897116737640667	0.0	7.53508159904418e-6	1.3418710118118582e-5	-3.3580506004626424e-5
363.0	4.384486416920666e-5	-2.214491870888009e-5	0.0001586877673318291	0.0	7.5850993163327205e-6	1.3371676920624778e-5	-3.3549775983280704e-5
364.0	4.376075518280713e-5	-2.211853958772909e-5	0.0001584033473356048	0.0	7.640365252799185e-6	1.3323478332616913e-5	-3.351851206060964e-5
365.0	4.3676886344125705e-5	-2.20909720113893e-5	0.00015811799294736514	0.0	7.700754093012571e-6	1.3274189218108257e-5	-3.3486691343465065e-5
366.0	4.359331793527402e-5	-2.2062257515499928e-5	0.00015783179037467956	0.0	7.766133397114093e-6	1.3223884883219384e-5	-3.345429235958984e-5
367.0	4.351010823815068e-5	-2.2032438723093338e-5	0.00015754482628363385	0.0	7.836364060758801e-6	1.3172640937361655e-5	-3.342129504734442e-5
368.0	4.342731347706769e-5	-2.200155923932375e-5	0.00015725718761360337	0.0	7.911300775134705e-6	1.312053315628818e-5	-3.3387680743675396e-5
369.0	4.3344987766661207e-5	-2.196966354705546e-5	0.00015696896139670032	0.0	7.990792485468861e-6	1.306763734736733e-5	-3.335343217048759e-5
370.0	4.326318306498915e-5	-2.193679690335303e-5	0.00015668023458188609	0.0	8.074682847634139e-6	1.3014029217088294e-5	-3.33185334195455e-5
371.0	4.318194913180761e-5	-2.19030052370965e-5	0.00015639109386406515	0.0	8.162810681706773e-6	1.29597842410488e-5	-3.328296993605668e-5
372.0	4.31013334919813e-5	-2.186833504789306e-5	0.0001561016255183567	0.0	8.255010421512787e-6	1.2904977536610815e-5	-3.3246728501056226e-5
373.0	4.302138140397292e-5	-2.1832833306496553e-5	0.00015581191523981948	0.0	8.351112559102157e-6	1.2849683738460974e-5	-3.32097972127431e-5
374.0	4.29421358332918e-5	-2.179654735668748e-5	0.00015552204798846388	0.0	8.450944084209647e-6	1.2793976876995134e-5	-3.317216546683214e-5
375.0	4.286363743088549e-5	-2.1759524818966676e-5	0.00015523210784004442	0.0	8.554328917017164e-6	1.2737930259949201e-5	-3.3133823936070605e-5
376.0	4.278592451636065e-5	-2.1721813496056705e-5	0.0001549421778425353	0.0	8.661088334146527e-6	1.2681616357255066e-5	-3.309476454898309e-5
377.0	4.270903306595714e-5	-2.16834612803763e-5	0.0001546523398784727	0.0	8.771041387045344e-6	1.2625106689317098e-5	-3.305498046794762e-5
378.0	4.263299670518553e-5	-2.1644516063623033e-5	0.00015436267453327893	0.0	8.88400531211493e-6	1.256847171886571e-5	-3.3014466066670154e-5
379.0	4.2557846706017005e-5	-2.160502564863003e-5	0.00015407326096972802	0.0	8.9997959317405e-6	1.2511780746583193e-5	-3.29732169071584e-5
380.0	4.248361198851256e-5	-2.156503766350623e-5	0.00015378417680848128	0.0	9.11822804617127e-6	1.24551018105134e-5	-3.293122971622046e-5
381.0	4.2410319126780295e-5	-2.152459947819869e-5	0.00015349549801480173	0.0	9.239115815577187e-6	1.2398501589419536e-5	-3.288850236156219e-5
382.0	4.2337992359140186e-5	-2.1483758123600214e-5	0.00015320729879154108	0.0	9.362273131711951e-6	1.2342045310240097e-5	-3.284503382753499e-5
383.0	4.2266653602382284e-5	-2.1442560213234508e-5	0.00015291965147835293	0.0	9.487513979036578e-6	1.228579665968512e-5	-3.280082419055845e-5
384.0	4.2196322469988436e-5	-2.1401051867634486e-5	0.00015263262645721064	0.0	9.614652784770943e-6	1.2229817700116007e-5	-3.2755874594264626e-5
385.0	4.212701629417709e-5	-2.1359278641504574e-5	0.00015234629206424405	0.0	9.743504757477951e-6	1.2174168789814803e-5	-3.271018722439399e-5
386.0	4.205875015161321e-5	-2.1317285453755308e-5	0.00015206071450791798	0.0	9.873886213789746e-6	1.2118908507745869e-5	-3.266376528348581e-5
387.0	4.19915368926958e-5	-2.127511652034806e-5	0.00015177595779339734	0.0	1.0005614893596198e-5	1.2064093582754535e-5	-3.2616612965325084e-5
