# (1)t	# (2) d/dt P[6<--1](t)	# (3) d/dt P[6<--2](t)	# (4) d/dt P[6<--3](t)	# (5) d/dt P[6<--4](t)	# (6) d/dt P[6<--5](t)	# (7) d/dt P[6<--6](t)	# (8) d/dt P[6<--7](t)
214.0	1.244726371e-6	1.649651472e-6	4.012270749e-8	-5.108039637e-7	-2.193312944e-6	0.0	4.857768021e-7
215.0	1.240278067e-6	1.641694339e-6	3.96921641e-8	-5.066353017e-7	-2.148654115e-6	0.0	4.827357378e-7
216.0	1.236201771e-6	1.633617824e-6	3.929645492e-8	-5.023057916e-7	-2.104065846e-6	0.0	4.796974767e-7
217.0	1.232490534e-6	1.625435253e-6	3.893420082e-8	-4.978248031e-7	-2.05962923e-6	0.0	4.766630102e-7
218.0	1.229137085e-6	1.617159762e-6	3.860408826e-8	-4.932020216e-7	-2.015422882e-6	0.0	4.736336045e-7
219.0	1.226133845e-6	1.608804291e-6	3.830487126e-8	-4.884474087e-7	-1.97152286e-6	0.0	4.706107826e-7
220.0	1.223472931e-6	1.600381562e-6	3.803537274e-8	-4.835711632e-7	-1.92800259e-6	0.0	4.675963055e-7
221.0	1.221146171e-6	1.591904069e-6	3.779448505e-8	-4.78583682e-7	-1.884932799e-6	0.0	4.645921522e-7
222.0	1.21914511e-6	1.583384068e-6	3.758116984e-8	-4.734955213e-7	-1.842381465e-6	0.0	4.616004985e-7
223.0	1.217461026e-6	1.57483356e-6	3.739445732e-8	-4.683173585e-7	-1.800413763e-6	0.0	4.586236955e-7
224.0	1.216084939e-6	1.566264284e-6	3.723344481e-8	-4.630599545e-7	-1.759092032e-6	0.0	4.556642467e-7
225.0	1.215007625e-6	1.557687705e-6	3.709729485e-8	-4.577341169e-7	-1.718475739e-6	0.0	4.527247859e-7
226.0	1.214219627e-6	1.549115003e-6	3.698523269e-8	-4.523506647e-7	-1.678621455e-6	0.0	4.498080539e-7
227.0	1.213711272e-6	1.540557065e-6	3.689654332e-8	-4.469203929e-7	-1.639582842e-6	0.0	4.469168756e-7
228.0	1.213472682e-6	1.532024473e-6	3.683056813e-8	-4.414540395e-7	-1.601410637e-6	0.0	4.44054137e-7
229.0	1.213493793e-6	1.523527503e-6	3.678670116e-8	-4.35962253e-7	-1.564152649e-6	0.0	4.412227632e-7
230.0	1.213764365e-6	1.515076107e-6	3.676438501e-8	-4.304555618e-7	-1.527853762e-6	0.0	4.384256957e-7
231.0	1.214274002e-6	1.506679915e-6	3.676310653e-8	-4.249443444e-7	-1.492555942e-6	0.0	4.356658712e-7
232.0	1.215012165e-6	1.498348223e-6	3.678239227e-8	-4.194388019e-7	-1.458298248e-6	0.0	4.329462006e-7
233.0	1.21596819e-6	1.49008999e-6	3.682180378e-8	-4.139489316e-7	-1.425116847e-6	0.0	4.30269549e-7
234.0	1.217131306e-6	1.481913829e-6	3.688093279e-8	-4.084845021e-7	-1.39304504e-6	0.0	4.276387166e-7
235.0	1.218490647e-6	1.473828006e-6	3.695939634e-8	-4.030550306e-7	-1.362113289e-6	0.0	4.250564205e-7
236.0	1.220035277e-6	1.465840436e-6	3.705683188e-8	-3.976697612e-7	-1.33234924e-6	0.0	4.225252775e-7
237.0	1.221754198e-6	1.457958673e-6	3.717289243e-8	-3.923376455e-7	-1.303777764e-6	0.0	4.200477885e-7
238.0	1.223636375e-6	1.450189915e-6	3.730724182e-8	-3.870673242e-7	-1.276420991e-6	0.0	4.176263232e-7
239.0	1.225670749e-6	1.442540995e-6	3.745955003e-8	-3.818671114e-7	-1.250298352e-6	0.0	4.15263107e-7
240.0	1.227846257e-6	1.435018384e-6	3.762948866e-8	-3.767449793e-7	-1.225426623e-6	0.0	4.129602088e-7
241.0	1.230151848e-6	1.427628186e-6	3.781672672e-8	-3.717085455e-7	-1.201819968e-6	0.0	4.107195296e-7
242.0	1.232576501e-6	1.420376136e-6	3.802092645e-8	-3.667650619e-7	-1.179489992e-6	0.0	4.085427935e-7
243.0	1.235109241e-6	1.413267606e-6	3.824173961e-8	-3.619214043e-7	-1.158445792e-6	0.0	4.06431539e-7
244.0	1.237739158e-6	1.406307596e-6	3.847880385e-8	-3.571840647e-7	-1.138694007e-6	0.0	4.043871122e-7
245.0	1.240455422e-6	1.399500743e-6	3.873173955e-8	-3.525591445e-7	-1.120238877e-6	0.0	4.024106611e-7
246.0	1.2432473e-6	1.392851317e-6	3.900014688e-8	-3.480523491e-7	-1.103082301e-6	0.0	4.005031314e-7
247.0	1.246104175e-6	1.386363224e-6	3.928360324e-8	-3.436689843e-7	-1.087223891e-6	0.0	3.986652635e-7
248.0	1.249015555e-6	1.380040011e-6	3.958166102e-8	-3.394139536e-7	-1.072661037e-6	0.0	3.968975903e-7
249.0	1.251971097e-6	1.373884862e-6	3.989384576e-8	-3.352917573e-7	-1.059388968e-6	0.0	3.952004373e-7
250.0	1.254960617e-6	1.367900609e-6	4.021965463e-8	-3.313064924e-7	-1.047400815e-6	0.0	3.935739225e-7
251.0	1.257974104e-6	1.36208973e-6	4.055855529e-8	-3.274618542e-7	-1.036687673e-6	0.0	3.920179587e-7
252.0	1.261001737e-6	1.356454358e-6	4.090998513e-8	-3.237611384e-7	-1.02723867e-6	0.0	3.905322557e-7
253.0	1.264033898e-6	1.350996279e-6	4.127335082e-8	-3.202072449e-7	-1.01904103e-6	0.0	3.891163245e-7
254.0	1.267061184e-6	1.345716945e-6	4.164802826e-8	-3.168026818e-7	-1.012080142e-6	0.0	3.877694822e-7
255.0	1.270074419e-6	1.340617472e-6	4.203336286e-8	-3.135495716e-7	-1.006339625e-6	0.0	3.86490857e-7
256.0	1.273064669e-6	1.335698651e-6	4.242867012e-8	-3.104496568e-7	-1.001801401e-6	0.0	3.852793953e-7
257.0	1.27602325e-6	1.330960954e-6	4.283323653e-8	-3.075043073e-7	-9.98445759e-7	0.0	3.841338686e-7
258.0	1.278941738e-6	1.326404537e-6	4.324632083e-8	-3.047145284e-7	-9.962514253e-7	0.0	3.830528815e-7
259.0	1.281811985e-6	1.322029251e-6	4.366715544e-8	-3.020809693e-7	-9.951956351e-7	0.0	3.820348802e-7
260.0	1.28462612e-6	1.317834649e-6	4.409494826e-8	-2.99603932e-7	-9.952542005e-7	0.0	3.810781617e-7
261.0	1.287376566e-6	1.31381999e-6	4.452888462e-8	-2.972833815e-7	-9.964015818e-7	0.0	3.801808833e-7
262.0	1.290056039e-6	1.309984252e-6	4.496812947e-8	-2.951189558e-7	-9.986109569e-7	0.0	3.793410725e-7
263.0	1.292657563e-6	1.306326138e-6	4.541182984e-8	-2.931099767e-7	-1.001854292e-6	0.0	3.785566376e-7
264.0	1.295174473e-6	1.302844085e-6	4.585911733e-8	-2.91255461e-7	-1.006102413e-6	0.0	3.778253781e-7
265.0	1.297600421e-6	1.299536273e-6	4.630911087e-8	-2.89554132e-7	-1.011325075e-6	0.0	3.771449955e-7
266.0	1.299929381e-6	1.296400633e-6	4.676091952e-8	-2.88004431e-7	-1.017491032e-6	0.0	3.765131046e-7
267.0	1.302155655e-6	1.293434859e-6	4.721364542e-8	-2.866045299e-7	-1.024568109e-6	0.0	3.75927244e-7
268.0	1.304273873e-6	1.290636415e-6	4.766638675e-8	-2.853523429e-7	-1.03252327e-6	0.0	3.75384888e-7
269.0	1.306279002e-6	1.288002548e-6	4.811824083e-8	-2.842455394e-7	-1.04132269e-6	0.0	3.748834569e-7
270.0	1.30816634e-6	1.285530292e-6	4.856830716e-8	-2.83281556e-7	-1.050931824e-6	0.0	3.744203283e-7
271.0	1.309931526e-6	1.283216487e-6	4.901569049e-8	-2.824576098e-7	-1.061315473e-6	0.0	3.73992848e-7
272.0	1.311570535e-6	1.28105778e-6	4.945950389e-8	-2.817707104e-7	-1.072437858e-6	0.0	3.735983408e-7
273.0	1.31307968e-6	1.279050642e-6	4.989887176e-8	-2.812176733e-7	-1.084262684e-6	0.0	3.732341205e-7
274.0	1.314455614e-6	1.277191375e-6	5.033293279e-8	-2.807951319e-7	-1.096753208e-6	0.0	3.728975003e-7
275.0	1.315695323e-6	1.275476123e-6	5.076084282e-8	-2.804995505e-7	-1.109872311e-6	0.0	3.725858029e-7
276.0	1.316796132e-6	1.273900883e-6	5.118177766e-8	-2.803272367e-7	-1.123582556e-6	0.0	3.722963694e-7
277.0	1.317755693e-6	1.272461515e-6	5.159493572e-8	-2.80274354e-7	-1.137846261e-6	0.0	3.720265691e-7
278.0	1.318571993e-6	1.271153755e-6	5.199954056e-8	-2.80336934e-7	-1.152625561e-6	0.0	3.717738077e-7
279.0	1.319243341e-6	1.269973219e-6	5.239484333e-8	-2.805108883e-7	-1.167882473e-6	0.0	3.715355357e-7
280.0	1.319768369e-6	1.268915423e-6	5.2780125e-8	-2.80792021e-7	-1.183578955e-6	0.0	3.713092564e-7
281.0	1.320146026e-6	1.267975782e-6	5.315469843e-8	-2.811760399e-7	-1.199676976e-6	0.0	3.710925329e-7
282.0	1.320375572e-6	1.267149632e-6	5.351791034e-8	-2.816585684e-7	-1.21613857e-6	0.0	3.708829954e-7
283.0	1.320456574e-6	1.266432232e-6	5.386914304e-8	-2.822351568e-7	-1.232925899e-6	0.0	3.70678347e-7
284.0	1.3203889e-6	1.265818775e-6	5.420781598e-8	-2.829012932e-7	-1.250001313e-6	0.0	3.7047637e-7
285.0	1.320172707e-6	1.265304403e-6	5.453338714e-8	-2.836524144e-7	-1.267327405e-6	0.0	3.702749308e-7
286.0	1.319808443e-6	1.264884211e-6	5.484535423e-8	-2.844839166e-7	-1.28486707e-6	0.0	3.70071985e-7
287.0	1.319296832e-6	1.264553261e-6	5.514325569e-8	-2.853911652e-7	-1.302583559e-6	0.0	3.698655813e-7
288.0	1.318638869e-6	1.264306588e-6	5.542667146e-8	-2.863695053e-7	-1.32044053e-6	0.0	3.696538656e-7
289.0	1.317835813e-6	1.264139211e-6	5.569522364e-8	-2.87414271e-7	-1.338402107e-6	0.0	3.694350838e-7
290.0	1.316889175e-6	1.264046143e-6	5.594857692e-8	-2.885207948e-7	-1.356432923e-6	0.0	3.692075848e-7
291.0	1.315800712e-6	1.264022399e-6	5.618643879e-8	-2.896844168e-7	-1.374498175e-6	0.0	3.689698222e-7
292.0	1.314572419e-6	1.264063004e-6	5.640855964e-8	-2.909004932e-7	-1.392563667e-6	0.0	3.687203567e-7
293.0	1.313206514e-6	1.264163002e-6	5.661473264e-8	-2.921644048e-7	-1.410595862e-6	0.0	3.684578564e-7
294.0	1.311705435e-6	1.264317467e-6	5.680479346e-8	-2.934715648e-7	-1.428561917e-6	0.0	3.681810983e-7
295.0	1.310071826e-6	1.264521504e-6	5.697861983e-8	-2.94817427e-7	-1.446429736e-6	0.0	3.678889679e-7
296.0	1.308308529e-6	1.264770265e-6	5.713613098e-8	-2.961974928e-7	-1.464168001e-6	0.0	3.675804595e-7
297.0	1.306418571e-6	1.265058951e-6	5.727728686e-8	-2.976073183e-7	-1.481746216e-6	0.0	3.672546752e-7
298.0	1.304405158e-6	1.26538282e-6	5.740208728e-8	-2.990425212e-7	-1.499134745e-6	0.0	3.669108242e-7
299.0	1.302271662e-6	1.265737196e-6	5.751057094e-8	-3.004987868e-7	-1.516304842e-6	0.0	3.665482211e-7
300.0	1.300021609e-6	1.266117474e-6	5.760281425e-8	-3.019718747e-7	-1.533228686e-6	0.0	3.661662844e-7
301.0	1.297658672e-6	1.266519127e-6	5.767893018e-8	-3.034576236e-7	-1.549879415e-6	0.0	3.657645344e-7
302.0	1.29518666e-6	1.266937711e-6	5.773906687e-8	-3.049519577e-7	-1.566231148e-6	0.0	3.653425905e-7
303.0	1.292609502e-6	1.267368872e-6	5.778340624e-8	-3.064508909e-7	-1.58225902e-6	0.0	3.649001688e-7
304.0	1.289931244e-6	1.26780835e-6	5.781216252e-8	-3.07950532e-7	-1.597939199e-6	0.0	3.644370791e-7
305.0	1.287156034e-6	1.268251988e-6	5.782558067e-8	-3.094470891e-7	-1.613248914e-6	0.0	3.639532216e-7
306.0	1.284288113e-6	1.26869573e-6	5.782393475e-8	-3.109368735e-7	-1.628166473e-6	0.0	3.634485835e-7
307.0	1.281331802e-6	1.269135633e-6	5.780752629e-8	-3.124163036e-7	-1.64267128e-6	0.0	3.629232353e-7
308.0	1.278291496e-6	1.269567865e-6	5.777668257e-8	-3.138819084e-7	-1.656743855e-6	0.0	3.623773274e-7
309.0	1.27517165e-6	1.269988713e-6	5.773175488e-8	-3.153303307e-7	-1.670365844e-6	0.0	3.618110854e-7
310.0	1.27197677e-6	1.270394586e-6	5.767311679e-8	-3.167583299e-7	-1.683520035e-6	0.0	3.612248069e-7
311.0	1.268711406e-6	1.270782016e-6	5.760116236e-8	-3.181627847e-7	-1.696190361e-6	0.0	3.606188567e-7
312.0	1.265380135e-6	1.271147663e-6	5.75163044e-8	-3.195406952e-7	-1.708361917e-6	0.0	3.599936626e-7
313.0	1.26198756e-6	1.271488319e-6	5.741897267e-8	-3.208891854e-7	-1.720020955e-6	0.0	3.593497116e-7
314.0	1.258538294e-6	1.271800908e-6	5.730961218e-8	-3.222055045e-7	-1.731154897e-6	0.0	3.586875449e-7
315.0	1.255036954e-6	1.272082487e-6	5.718868142e-8	-3.234870284e-7	-1.741752328e-6	0.0	3.58007754e-7
316.0	1.251488151e-6	1.272330252e-6	5.705665066e-8	-3.247312615e-7	-1.751803002e-6	0.0	3.573109758e-7
317.0	1.247896481e-6	1.272541537e-6	5.69140003e-8	-3.259358369e-7	-1.761297834e-6	0.0	3.565978889e-7
318.0	1.244266518e-6	1.272713816e-6	5.67612192e-8	-3.27098518e-7	-1.770228896e-6	0.0	3.558692088e-7
319.0	1.240602802e-6	1.272844702e-6	5.65988031e-8	-3.282171982e-7	-1.778589414e-6	0.0	3.551256838e-7
320.0	1.236909837e-6	1.27293195e-6	5.642725308e-8	-3.292899017e-7	-1.786373754e-6	0.0	3.543680906e-7
321.0	1.233192076e-6	1.272973457e-6	5.624707404e-8	-3.303147837e-7	-1.793577413e-6	0.0	3.535972305e-7
322.0	1.22945392e-6	1.272967263e-6	5.605877325e-8	-3.312901295e-7	-1.800197009e-6	0.0	3.528139251e-7
323.0	1.225699706e-6	1.272911547e-6	5.586285901e-8	-3.32214355e-7	-1.806230262e-6	0.0	3.520190124e-7
324.0	1.221933705e-6	1.272804632e-6	5.565983924e-8	-3.330860056e-7	-1.811675982e-6	0.0	3.512133432e-7
325.0	1.218160109e-6	1.272644982e-6	5.545022031e-8	-3.339037559e-7	-1.816534049e-6	0.0	3.50397777e-7
326.0	1.214383031e-6	1.2724312e-6	5.523450572e-8	-3.34666408e-7	-1.820805391e-6	0.0	3.495731789e-7
327.0	1.210606495e-6	1.272162028e-6	5.501319507e-8	-3.353728913e-7	-1.82449197e-6	0.0	3.487404158e-7
328.0	1.206834433e-6	1.271836347e-6	5.47867829e-8	-3.360222607e-7	-1.827596752e-6	0.0	3.479003534e-7
329.0	1.203070677e-6	1.271453173e-6	5.455575773e-8	-3.366136951e-7	-1.830123686e-6	0.0	3.470538531e-7
330.0	1.199318958e-6	1.271011659e-6	5.432060109e-8	-3.371464961e-7	-1.832077679e-6	0.0	3.462017689e-7
331.0	1.195582895e-6	1.270511089e-6	5.408178664e-8	-3.376200859e-7	-1.833464568e-6	0.0	3.453449446e-7
332.0	1.191865997e-6	1.269950877e-6	5.383977937e-8	-3.380340058e-7	-1.834291093e-6	0.0	3.444842116e-7
333.0	1.188171657e-6	1.269330568e-6	5.359503484e-8	-3.383879137e-7	-1.834564866e-6	0.0	3.436203858e-7
334.0	1.184503147e-6	1.268649832e-6	5.334799848e-8	-3.386815823e-7	-1.834294342e-6	0.0	3.42754266e-7
335.0	1.180863615e-6	1.267908461e-6	5.3099105e-8	-3.389148968e-7	-1.833488787e-6	0.0	3.418866314e-7
336.0	1.177256083e-6	1.267106372e-6	5.284877777e-8	-3.39087852e-7	-1.832158248e-6	0.0	3.410182397e-7
337.0	1.173683444e-6	1.266243594e-6	5.259742836e-8	-3.392005504e-7	-1.830313515e-6	0.0	3.401498258e-7
338.0	1.170148459e-6	1.265320277e-6	5.234545608e-8	-3.392531992e-7	-1.82796609e-6	0.0	3.392820996e-7
339.0	1.166653757e-6	1.264336677e-6	5.209324756e-8	-3.392461077e-7	-1.825128153e-6	0.0	3.38415745e-7
340.0	1.163201829e-6	1.263293163e-6	5.184117644e-8	-3.391796846e-7	-1.821812524e-6	0.0	3.375514186e-7
341.0	1.159795031e-6	1.262190207e-6	5.158960305e-8	-3.390544345e-7	-1.818032631e-6	0.0	3.366897485e-7
342.0	1.156435581e-6	1.261028382e-6	5.133887421e-8	-3.388709559e-7	-1.813802467e-6	0.0	3.358313336e-7
343.0	1.153125558e-6	1.259808359e-6	5.108932297e-8	-3.386299371e-7	-1.80913656e-6	0.0	3.349767426e-7
344.0	1.149866902e-6	1.258530905e-6	5.084126851e-8	-3.383321538e-7	-1.804049934e-6	0.0	3.341265135e-7
345.0	1.146661414e-6	1.257196876e-6	5.059501603e-8	-3.379784656e-7	-1.798558068e-6	0.0	3.332811532e-7
346.0	1.143510753e-6	1.255807215e-6	5.035085665e-8	-3.375698126e-7	-1.792676863e-6	0.0	3.324411371e-7
347.0	1.140416444e-6	1.254362946e-6	5.010906738e-8	-3.371072125e-7	-1.7864226e-6	0.0	3.316069087e-7
348.0	1.137379867e-6	1.252865175e-6	4.986991115e-8	-3.365917568e-7	-1.779811909e-6	0.0	3.307788799e-7
349.0	1.13440227e-6	1.25131508e-6	4.963363683e-8	-3.360246076e-7	-1.772861724e-6	0.0	3.299574308e-7
350.0	1.131484762e-6	1.24971391e-6	4.940047928e-8	-3.354069941e-7	-1.76558925e-6	0.0	3.291429099e-7
351.0	1.128628315e-6	1.248062983e-6	4.917065947e-8	-3.347402091e-7	-1.758011924e-6	0.0	3.283356343e-7
352.0	1.12583377e-6	1.246363677e-6	4.894438458e-8	-3.340256057e-7	-1.750147379e-6	0.0	3.275358901e-7
353.0	1.123101835e-6	1.24461743e-6	4.872184816e-8	-3.332645934e-7	-1.742013407e-6	0.0	3.26743933e-7
354.0	1.120433088e-6	1.242825732e-6	4.85032303e-8	-3.324586348e-7	-1.733627923e-6	0.0	3.259599884e-7
355.0	1.117827978e-6	1.240990127e-6	4.828869778e-8	-3.316092418e-7	-1.72500893e-6	0.0	3.251842526e-7
356.0	1.115286831e-6	1.239112202e-6	4.807840432e-8	-3.307179725e-7	-1.716174481e-6	0.0	3.244168931e-7
357.0	1.112809848e-6	1.237193587e-6	4.787249082e-8	-3.29786427e-7	-1.707142649e-6	0.0	3.236580492e-7
358.0	1.11039711e-6	1.235235951e-6	4.767108552e-8	-3.288162443e-7	-1.697931489e-6	0.0	3.229078333e-7
359.0	1.108048583e-6	1.233240996e-6	4.747430434e-8	-3.278090985e-7	-1.688559006e-6	0.0	3.221663314e-7
360.0	1.105764115e-6	1.231210455e-6	4.728225108e-8	-3.267666952e-7	-1.679043124e-6	0.0	3.214336039e-7
361.0	1.103543446e-6	1.229146085e-6	4.709501775e-8	-3.256907683e-7	-1.669401654e-6	0.0	3.20709687e-7
362.0	1.101386207e-6	1.227049669e-6	4.691268482e-8	-3.245830759e-7	-1.659652262e-6	0.0	3.199945931e-7
363.0	1.099291926e-6	1.224923004e-6	4.673532152e-8	-3.234453972e-7	-1.64981244e-6	0.0	3.192883122e-7
364.0	1.097260028e-6	1.222767904e-6	4.656298616e-8	-3.222795291e-7	-1.639899477e-6	0.0	3.185908129e-7
365.0	1.095289844e-6	1.220586195e-6	4.639572642e-8	-3.210872825e-7	-1.629930431e-6	0.0	3.179020432e-7
366.0	1.093380609e-6	1.218379709e-6	4.623357967e-8	-3.198704788e-7	-1.619922102e-6	0.0	3.172219316e-7
367.0	1.091531471e-6	1.21615028e-6	4.607657331e-8	-3.18630947e-7	-1.609891008e-6	0.0	3.165503885e-7
368.0	1.089741489e-6	1.213899746e-6	4.592472503e-8	-3.173705201e-7	-1.599853358e-6	0.0	3.158873067e-7
369.0	1.088009645e-6	1.21162994e-6	4.577804322e-8	-3.160910316e-7	-1.589825027e-6	0.0	3.15232563e-7
370.0	1.086334841e-6	1.209342687e-6	4.56365272e-8	-3.14794313e-7	-1.57982154e-6	0.0	3.145860188e-7
371.0	1.084715905e-6	1.207039805e-6	4.550016764e-8	-3.134821898e-7	-1.569858043e-6	0.0	3.139475215e-7
372.0	1.083151597e-6	1.204723099e-6	4.536894683e-8	-3.12156479e-7	-1.559949287e-6	0.0	3.133169054e-7
373.0	1.081640611e-6	1.202394357e-6	4.524283901e-8	-3.10818986e-7	-1.55010961e-6	0.0	3.126939924e-7
374.0	1.080181582e-6	1.200055349e-6	4.512181073e-8	-3.094715014e-7	-1.540352914e-6	0.0	3.120785937e-7
375.0	1.078773084e-6	1.197707824e-6	4.500582113e-8	-3.081157986e-7	-1.530692655e-6	0.0	3.114705101e-7
376.0	1.077413643e-6	1.195353507e-6	4.48948223e-8	-3.067536304e-7	-1.521141823e-6	0.0	3.108695333e-7
377.0	1.076101735e-6	1.192994096e-6	4.478875958e-8	-3.053867269e-7	-1.511712931e-6	0.0	3.102754468e-7
378.0	1.074835789e-6	1.19063126e-6	4.468757192e-8	-3.040167925e-7	-1.502417999e-6	0.0	3.096880267e-7
379.0	1.073614197e-6	1.188266637e-6	4.459119211e-8	-3.026455035e-7	-1.493268545e-6	0.0	3.091070426e-7
380.0	1.072435313e-6	1.185901831e-6	4.44995472e-8	-3.012745056e-7	-1.484275572e-6	0.0	3.085322588e-7
381.0	1.071297461e-6	1.18353841e-6	4.441255873e-8	-2.999054117e-7	-1.475449562e-6	0.0	3.079634344e-7
382.0	1.070198934e-6	1.181177905e-6	4.433014307e-8	-2.985397996e-7	-1.466800465e-6	0.0	3.074003249e-7
383.0	1.069138002e-6	1.178821807e-6	4.425221172e-8	-2.971792098e-7	-1.458337693e-6	0.0	3.068426822e-7
384.0	1.068112917e-6	1.176471565e-6	4.41786716e-8	-2.958251435e-7	-1.450070114e-6	0.0	3.062902561e-7
385.0	1.067121911e-6	1.174128588e-6	4.410942534e-8	-2.944790607e-7	-1.442006051e-6	0.0	3.057427944e-7
386.0	1.066163205e-6	1.171794236e-6	4.40443716e-8	-2.931423784e-7	-1.434153272e-6	0.0	3.052000438e-7
387.0	1.065235011e-6	1.169469827e-6	4.398340531e-8	-2.918164688e-7	-1.426518992e-6	0.0	3.046617505e-7
388.0	1.064335535e-6	1.16715663e-6	4.392641797e-8	-2.905026577e-7	-1.419109872e-6	0.0	3.041276609e-7
389.0	1.063462983e-6	1.164855867e-6	4.387329795e-8	-2.892022231e-7	-1.411932019e-6	0.0	3.03597522e-7
390.0	1.06261556e-6	1.162568709e-6	4.38239307e-8	-2.879163939e-7	-1.404990982e-6	0.0	3.030710824e-7
391.0	1.061791478e-6	1.160296279e-6	4.377819906e-8	-2.866463483e-7	-1.398291763e-6	0.0	3.025480919e-7
392.0	1.060988955e-6	1.158039648e-6	4.373598352e-8	-2.853932131e-7	-1.391838809e-6	0.0	3.020283031e-7
393.0	1.060206222e-6	1.155799834e-6	4.369716245e-8	-2.841580623e-7	-1.385636028e-6	0.0	3.01511471e-7
394.0	1.059441523e-6	1.153577805e-6	4.366161235e-8	-2.829419164e-7	-1.379686782e-6	0.0	3.00997354e-7
395.0	1.058693121e-6	1.151374476e-6	4.362920809e-8	-2.817457416e-7	-1.373993902e-6	0.0	3.004857138e-7
396.0	1.057959298e-6	1.149190707e-6	4.359982317e-8	-2.805704489e-7	-1.368559689e-6	0.0	2.999763163e-7
397.0	1.057238358e-6	1.147027308e-6	4.357332994e-8	-2.794168937e-7	-1.363385926e-6	0.0	2.994689316e-7
398.0	1.05652863e-6	1.144885033e-6	4.354959979e-8	-2.782858757e-7	-1.358473881e-6	0.0	2.989633345e-7
399.0	1.055828473e-6	1.142764584e-6	4.352850343e-8	-2.771781377e-7	-1.353824319e-6	0.0	2.984593048e-7
400.0	1.055136275e-6	1.14066661e-6	4.350991104e-8	-2.760943661e-7	-1.349437515e-6	0.0	2.979566273e-7
401.0	1.054450456e-6	1.138591704e-6	4.349369252e-8	-2.750351907e-7	-1.345313258e-6	0.0	2.974550927e-7
402.0	1.053769469e-6	1.13654041e-6	4.347971768e-8	-2.740011843e-7	-1.341450865e-6	0.0	2.969544973e-7
403.0	1.053091807e-6	1.134513216e-6	4.346785643e-8	-2.729928632e-7	-1.337849197e-6	0.0	2.964546432e-7
404.0	1.052415999e-6	1.132510561e-6	4.345797897e-8	-2.720106872e-7	-1.334506663e-6	0.0	2.95955339e-7
405.0	1.051740614e-6	1.130532831e-6	4.344995597e-8	-2.710550601e-7	-1.33142124e-6	0.0	2.954563997e-7
406.0	1.051064263e-6	1.128580361e-6	4.344365876e-8	-2.701263298e-7	-1.328590484e-6	0.0	2.949576466e-7
407.0	1.0503856e-6	1.126653435e-6	4.343895949e-8	-2.692247891e-7	-1.326011542e-6	0.0	2.944589079e-7
408.0	1.049703324e-6	1.124752288e-6	4.343573129e-8	-2.683506761e-7	-1.32368117e-6	0.0	2.939600189e-7
409.0	1.04901618e-6	1.122877108e-6	4.343384846e-8	-2.675041752e-7	-1.321595746e-6	0.0	2.934608216e-7
410.0	1.04832296e-6	1.121028032e-6	4.343318658e-8	-2.666854176e-7	-1.319751284e-6	0.0	2.929611652e-7
411.0	1.047622502e-6	1.119205153e-6	4.343362269e-8	-2.65894482e-7	-1.31814345e-6	0.0	2.924609063e-7
412.0	1.046913696e-6	1.117408517e-6	4.343503542e-8	-2.651313962e-7	-1.31676758e-6	0.0	2.919599085e-7
413.0	1.046195478e-6	1.115638125e-6	4.343730512e-8	-2.643961374e-7	-1.315618693e-6	0.0	2.914580431e-7
414.0	1.045466838e-6	1.113893935e-6	4.344031403e-8	-2.63688634e-7	-1.314691509e-6	0.0	2.909551887e-7
415.0	1.044726814e-6	1.112175864e-6	4.344394633e-8	-2.630087662e-7	-1.313980464e-6	0.0	2.904512315e-7
416.0	1.043974498e-6	1.110483784e-6	4.344808834e-8	-2.623563675e-7	-1.313479729e-6	0.0	2.899460651e-7
417.0	1.04320903e-6	1.10881753e-6	4.345262858e-8	-2.617312262e-7	-1.313183224e-6	0.0	2.894395908e-7
418.0	1.042429606e-6	1.1071769e-6	4.34574579e-8	-2.611330863e-7	-1.313084634e-6	0.0	2.889317176e-7
419.0	1.041635472e-6	1.10556165e-6	4.346246956e-8	-2.605616494e-7	-1.313177431e-6	0.0	2.884223618e-7
420.0	1.040825925e-6	1.103971505e-6	4.346755938e-8	-2.60016576e-7	-1.313454884e-6	0.0	2.879114475e-7
421.0	1.040000315e-6	1.102406154e-6	4.347262576e-8	-2.59497487e-7	-1.313910082e-6	0.0	2.873989064e-7
422.0	1.039158045e-6	1.100865251e-6	4.347756983e-8	-2.590039652e-7	-1.314535944e-6	0.0	2.868846777e-7
423.0	1.038298569e-6	1.099348422e-6	4.348229548e-8	-2.585355573e-7	-1.315325242e-6	0.0	2.863687082e-7
424.0	1.03742139e-6	1.097855261e-6	4.348670948e-8	-2.58091775e-7	-1.316270615e-6	0.0	2.858509521e-7
425.0	1.036526064e-6	1.096385335e-6	4.34907215e-8	-2.57672097e-7	-1.317364585e-6	0.0	2.853313711e-7
426.0	1.035612198e-6	1.094938182e-6	4.349424422e-8	-2.572759709e-7	-1.318599571e-6	0.0	2.848099341e-7
427.0	1.034679446e-6	1.093513316e-6	4.349719338e-8	-2.569028143e-7	-1.319967911e-6	0.0	2.842866177e-7
428.0	1.033727514e-6	1.092110228e-6	4.34994878e-8	-2.565520174e-7	-1.321461872e-6	0.0	2.837614053e-7
429.0	1.032756154e-6	1.090728385e-6	4.350104949e-8	-2.562229441e-7	-1.323073669e-6	0.0	2.832342877e-7
