# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
11.9	5.718130644e-20	4.1950018220000006e-20	9.913132466000001e-20	2.920666788e-20	1.563316932e-18	4.407662358e-19	4.740599095000001e-19	7.293122246000001e-19	2.173116757e-18	2.849291698e-18
12.0	1.063283e-20	-2.3872137920000003e-19	-2.280885492e-19	9.369919688e-19	-1.108956237e-18	9.265876728e-19	3.6614372460000003e-19	1.0733416139999999e-18	1.992664079e-18	2.65232307e-18
12.1	2.7984729790000005e-20	-1.301444016e-19	-1.0215967180000001e-19	-3.872816079e-19	-8.928339644e-19	4.305048144e-19	5.238013207e-19	8.562010004000001e-19	2.333115488e-18	3.166588083e-18
12.2	4.4649995030000004e-20	1.424914145e-19	1.871414095e-19	-6.431838491000001e-19	1.490707201e-18	7.631351447000001e-19	7.110292792e-19	9.172250585000001e-19	1.845220819e-18	3.801867294e-18
12.3	3.210896752e-19	-1.6795103960000001e-19	1.531386356e-19	2.5111104050000002e-19	-1.220276746e-18	4.870023869000001e-19	6.112637887000001e-19	7.353182922e-19	1.130789216e-18	3.401249414e-18
12.4	-2.756094248e-19	-2.148921317e-19	-4.905015565e-19	2.1999709450000003e-19	6.868984797e-19	4.171071097e-19	6.497588968e-19	6.809184326e-19	1.553636214e-18	2.816947024e-18
12.5	1.943902243e-19	-3.8229663170000005e-20	1.561605612e-19	-5.001399607000001e-19	1.046620293e-18	9.113866559e-19	5.321497020000001e-19	1.247288514e-18	2.4516672839999998e-18	3.691968837e-18
12.6	5.1989599050000004e-20	-1.8654714819999998e-21	5.0124127570000005e-20	1.334178809e-19	1.046219187e-18	7.461012791000001e-19	7.467238715e-19	7.511833817e-19	1.714475775e-18	2.3743715519999998e-18
12.7	4.619491875e-19	6.728095355e-20	5.292301411e-19	5.2303009520000007e-20	-4.35208528e-19	5.593843359e-19	6.46267187e-19	7.812518148e-19	3.054240119e-18	3.7888139529999996e-18
12.8	2.58445075e-19	-2.03347674e-19	5.509740105000001e-20	-5.973234322e-19	-5.252613042e-19	7.417670103000001e-19	7.784889403e-19	1.1573440919999999e-18	1.348420751e-18	2.982151064e-18
12.9	-1.27908548e-19	2.607250844e-19	1.328165364e-19	-4.1690829600000004e-19	7.771182207e-19	6.028937572e-19	6.505229596e-19	9.445444745e-19	2.215095856e-18	4.99868959e-18
