# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
13.0	2.17839476e-19	1.820053236e-19	3.998447996e-19	-2.6802806970000003e-19	-3.9773433490000004e-19	3.9230227150000004e-19	6.6342533e-19	8.715981591e-19	1.827429218e-18	3.801644322e-18
13.25	-2.9952194630000003e-20	2.739365538e-20	-2.55853925e-21	7.312285789e-19	-7.79740866e-19	4.327202048e-19	7.498906458000001e-19	6.830645646e-19	2.103681719e-18	5.303599788e-18
13.5	-1.123037341e-19	1.535797704e-19	4.1276036220000004e-20	3.019654607e-19	6.6498748e-19	5.241569271000001e-19	6.248101777e-19	9.406396485000001e-19	1.728510388e-18	2.942111187e-18
13.75	4.374984465e-20	5.433878987e-20	9.808863452e-20	8.036531392000001e-20	4.429955546000001e-19	5.036922772e-19	6.930661784e-19	9.236550054e-19	1.54316769e-18	5.676946735e-18
14.0	1.072871074e-19	1.622327455e-19	2.6951985290000003e-19	1.804052287e-19	-6.566257318e-19	4.448579788e-19	6.470788519e-19	8.37472784e-19	9.561416834e-19	2.961963495e-18
14.25	1.078145718e-19	-4.9194699490000004e-20	5.861987226000001e-20	1.0387566900000001e-19	-2.6083640139999998e-18	4.713457916e-19	8.269337898e-19	1.035726751e-18	2.078269839e-18	6.919134895e-18
14.5	1.7064784e-19	-3.351091631e-19	-1.6446132310000002e-19	-1.123009381e-19	-8.406656155e-19	4.923137067e-19	1.116639615e-18	1.015044235e-18	1.425754008e-18	4.792269879e-18
14.75	-1.6103243530000002e-20	5.350671552e-20	3.7403472000000004e-20	-3.887030475e-19	8.848059257e-19	5.122080734e-19	5.112329095e-19	4.921916329e-19	1.843443986e-18	2.609871185e-18
15.0	3.800963111e-19	1.137102429e-19	4.938065541e-19	6.21703655e-19	-2.9958067820000003e-19	4.468072044e-19	6.156786064000001e-19	6.824880545000001e-19	2.691658937e-18	4.558750443e-18
15.25	-1.3497481030000002e-19	-4.7532033110000005e-20	-1.825068434e-19	-4.1137372960000006e-20	-2.560329481e-18	3.281487139e-19	6.986129585e-19	8.612023866000001e-19	2.609396366e-18	6.574169216e-18
15.5	2.649921696e-19	-1.562719206e-19	1.08720249e-19	-8.666752828000001e-20	-7.557160303000001e-19	4.669368078e-19	8.221769884e-19	9.948799639e-19	1.823635949e-18	5.6488552239999996e-18
15.75	2.650399973e-21	2.268153359e-19	2.294657359e-19	4.479826383e-19	-1.9704846869999998e-18	4.983845267e-19	7.933009513e-19	8.776538675e-19	2.449844469e-18	5.469568914e-18
16.0	2.0677277030000002e-20	-5.4090067110000005e-20	-3.341279009e-20	8.736969023000001e-20	-9.348479702e-19	4.517460068e-19	8.557062781000001e-19	8.814288243e-19	1.84312028e-18	6.029517967e-18
