# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
12.25	0.4989537908	0.4967437747	0.9956975656	0.4973143625	0.6928450676	0.01058026902	0.02975801223	0.03670054225	0.03678973342	0.0113218394
12.5	0.5021406179	0.4935569477	0.9956975656	0.4975317797	0.6926228997	0.01278530075	0.02684945393	0.03670054225	0.0367128478	0.01125088137
12.75	0.5035774786	0.492120087	0.9956975656	0.4974234136	0.6927352065	0.01856332289	0.0236702064	0.03670054225	0.03679229996	0.01132710906
13.0	0.5013488188	0.4943487468	0.9956975656	0.4971960011	0.6929645619	0.0230274163	0.02193696631	0.03670054225	0.0367885048	0.01132693038
13.25	0.497031743	0.4986658225	0.9956975656	0.4972006299	0.6929566151	0.02347279116	0.01971468049	0.03670054225	0.03669132626	0.011229913
13.5	0.4927757209	0.5029218447	0.9956975656	0.4973496634	0.6928251304	0.02236781803	0.01955998983	0.03670054225	0.03728730113	0.01182083999
13.75	0.4903852889	0.5053122766	0.9956975656	0.4969456179	0.6932175712	0.02101001816	0.02033283045	0.03670054225	0.03683270481	0.01137208875
14.0	0.492482054	0.5032155115	0.9956975656	0.49746122	0.6927089097	0.02215445573	0.02045448909	0.03670054225	0.03715120952	0.01167215175
14.25	0.4959329548	0.4997646108	0.9956975656	0.4971475301	0.6930116744	0.02318450173	0.02139502643	0.03670054225	0.03674229407	0.01127708907
14.5	0.4981466584	0.4975509072	0.9956975656	0.4970996302	0.6930680787	0.02263507481	0.02017667912	0.03670054225	0.03700276772	0.01154523088
14.75	0.4981807503	0.4975168152	0.9956975656	0.4975130225	0.6926382333	0.02285544672	0.01685830576	0.03670054225	0.03658310654	0.01113002118
15.0	0.4952808311	0.5004167345	0.9956975656	0.49770864	0.6924263699	0.02550888448	0.01530590653	0.03670054225	0.03618549753	0.0107826518
15.25	0.4897260416	0.505971524	0.9956975656	0.4975278715	0.6926191226	0.02852623945	0.01515337719	0.03670054225	0.0364796937	0.01102819464
15.5	0.4858353142	0.5098622514	0.9956975656	0.4972004582	0.6929501539	0.02786183707	0.01631670989	0.03670054225	0.03652459838	0.01107319813
15.75	0.4873137283	0.5083838373	0.9956975656	0.4972253491	0.6929194477	0.02546591774	0.01726125714	0.03670054225	0.03634646791	0.01089844168
16.0	0.490735801	0.5049617645	0.9956975656	0.4971203675	0.6930300359	0.02194601398	0.01870679457	0.03670054225	0.03649201413	0.01103649774
16.25	0.4948363017	0.5008612639	0.9956975656	0.4973723988	0.6927775113	0.02101440402	0.02078149438	0.03670054225	0.03655407036	0.01110318393
16.5	0.4998122493	0.4958853163	0.9956975656	0.4973662401	0.692780591	0.02219661983	0.02319234352	0.03670054225	0.0364399492	0.01097259025
16.75	0.5051333152	0.4905642504	0.9956975656	0.4972358596	0.6929186064	0.02240965527	0.02403546875	0.03670054225	0.03664096222	0.01117884486
17.0	0.50714244	0.4885551256	0.9956975656	0.4973593482	0.6928135122	0.0227335195	0.02250391248	0.03670054225	0.03725121187	0.01178430382
17.25	0.5063925757	0.4893049899	0.9956975656	0.4979258899	0.6922240061	0.021692499	0.02103955937	0.03670054225	0.03666019948	0.01118852669
17.5	0.5034842982	0.4922132674	0.9956975656	0.4978248108	0.6923303996	0.0232379622	0.0219100421	0.03670054225	0.03679469057	0.01132671668
17.75	0.4983813092	0.4973162564	0.9956975656	0.4975245748	0.6926400179	0.02490863602	0.02343971501	0.03670054225	0.03699908957	0.01153774793
18.0	0.4938134899	0.5018840757	0.9956975656	0.4976783704	0.692490221	0.02547084075	0.02441047575	0.03670054225	0.03713761417	0.01166374549
18.25	0.4927931677	0.5029043979	0.9956975656	0.4977493992	0.6924176116	0.02742649378	0.02351614268	0.03670054225	0.03713266578	0.01166421396
18.5	0.495532644	0.5001649215	0.9956975656	0.497757025	0.6924077722	0.0291302206	0.0232962534	0.03670054225	0.03703823308	0.01157262197
18.75	0.4984011053	0.4972964603	0.9956975656	0.4974807639	0.6926729562	0.02654771135	0.02406825006	0.03670054225	0.03665710594	0.01119413874
19.0	0.5012031531	0.4944944124	0.9956975656	0.4976026192	0.6925328195	0.02224671412	0.02462891972	0.03670054225	0.03615622333	0.01070005778
19.25	0.5008228083	0.4948747573	0.9956975656	0.4977478813	0.6924087401	0.01920869521	0.02526094181	0.03670054225	0.03681833112	0.01135195616
19.5	0.4972479853	0.4984495803	0.9956975656	0.497571601	0.692578665	0.02021687965	0.02762695462	0.03670054225	0.03657694974	0.0111181631
19.75	0.4945862716	0.501111294	0.9956975656	0.4978204254	0.6923196257	0.02163006297	0.02914173501	0.03670054225	0.03633637163	0.01087304374
20.0	0.4932540868	0.5024434788	0.9956975656	0.4977284402	0.6924057349	0.02257893032	0.02598957829	0.03670054225	0.03617054667	0.0107188942
20.25	0.4929722539	0.5027253117	0.9956975656	0.4975395592	0.6925971286	0.02460924103	0.02085088418	0.03670054225	0.03617829068	0.01071402718
20.5	0.4923279034	0.5033696622	0.9956975656	0.4972395759	0.6929181286	0.02576404533	0.0175726774	0.03670054225	0.03674290115	0.0112847156
20.75	0.4914324804	0.5042650852	0.9956975656	0.4975604525	0.6925874255	0.0255471015	0.01750575523	0.03670054225	0.03653180092	0.01108931782
21.0	0.4916631896	0.504034376	0.9956975656	0.497500898	0.6926434966	0.02523496405	0.02095303935	0.03670054225	0.03641303569	0.01096078472
21.25	0.4922014679	0.5034960977	0.9956975656	0.4972491916	0.6929023227	0.02275255586	0.02353045783	0.03670054225	0.03655030976	0.01109079414
21.5	0.4926055867	0.5030919789	0.9956975656	0.497416914	0.6927405374	0.02057172262	0.0227110094	0.03670054225	0.03674371953	0.01127996259
21.75	0.493106993	0.5025905726	0.9956975656	0.4971896955	0.6929594285	0.01994850799	0.02129245804	0.03670054225	0.03647224507	0.01101599337
22.0	0.4930977361	0.5025998295	0.9956975656	0.4971999344	0.6929544449	0.02093441402	0.02043428932	0.03670054225	0.03665226947	0.01119683598
22.25	0.4915267669	0.5041707986	0.9956975656	0.4979527444	0.692178929	0.02545329479	0.02033540909	0.03670054225	0.03619076063	0.01077402385
22.5	0.4885982116	0.507099354	0.9956975656	0.4977630449	0.6923587977	0.03092555693	0.02050218611	0.03670054225	0.03587936601	0.01049333325
22.75	0.4880632797	0.5076342859	0.9956975656	0.4976305241	0.6925018052	0.03383466397	0.01972667194	0.03670054225	0.03616759726	0.0107752916
23.0	0.4882998526	0.507397713	0.9956975656	0.4976636023	0.6924548906	0.03362179251	0.01740494138	0.03670054225	0.03576658419	0.01039471326
23.25	0.4890922087	0.5066053569	0.9956975656	0.49764565	0.6924851795	0.03302182878	0.01440149438	0.03670054225	0.03610804116	0.01069679703
23.5	0.4893686021	0.5063289635	0.9956975656	0.497595286	0.6925268053	0.03147506797	0.01209335591	0.03670054225	0.03581010193	0.01039594477
23.75	0.4895840898	0.5061134758	0.9956975656	0.4973755955	0.6927508866	0.0283096409	0.01243460723	0.03670054225	0.03587524564	0.01044245963
24.0	0.491366271	0.5043312946	0.9956975656	0.4975174951	0.6926158315	0.02540620553	0.01601039713	0.03670054225	0.0360867053	0.01063190531
24.25	0.494442631	0.5012549346	0.9956975656	0.4970408548	0.6930999151	0.02337377446	0.02014133318	0.03670054225	0.03620003793	0.0107483068
24.5	0.4961092805	0.4995882851	0.9956975656	0.4970791348	0.6930709025	0.01985573147	0.02289196963	0.03670054225	0.03647934889	0.01102219052
24.75	0.4957633443	0.4999342213	0.9956975656	0.4971480316	0.6930205063	0.01708492545	0.02434323108	0.03670054225	0.03705225868	0.0115879079
25.0	0.4960481702	0.4996493954	0.9956975656	0.4972943176	0.6928784266	0.01662325419	0.02263372838	0.03670054225	0.03721691108	0.01175031984
